"game_date","game","player_name","run_timestamp_utc","site","prob","line","edge","kelly","units","prob_model","line_model"
2023-11-02,"DET @ NOP","Jonas Valanciunas",2023-11-02 22:02:10,"mgm",0.75,-300,-0.1196,-0.2393,-11.9637,0.6304,-171
2023-11-02,"SAS @ PHX","Jusuf Nurkic",2023-11-02 22:02:10,"mgm",0.2703,270,0.4182,0.2866,14.3285,0.6885,-221
2023-11-02,"ORL @ UTA","Wendell Carter Jr.",2023-11-02 22:02:10,"mgm",0.5,100,0.0663,0.0663,3.3142,0.5663,-131
2023-11-02,"ORL @ UTA","Walker Kessler",2023-11-02 22:02:10,"mgm",0.5745,-135,-0.1408,-0.1654,-8.2692,0.4337,131
2023-11-02,"TOR @ PHI","Jakob Poeltl",2023-11-02 22:02:10,"mgm",0.4762,110,-0.0445,-0.0425,-2.1227,0.4317,132
2023-11-02,"DET @ NOP","Jalen Duren",2023-11-02 22:02:10,"mgm",0.3226,210,0.0471,0.0347,1.7366,0.3696,171
2023-11-02,"SAS @ PHX","Victor Wembanyama",2023-11-02 22:02:10,"mgm",0.8,-400,-0.4885,-1.2213,-61.0635,0.3115,221
2023-11-02,"TOR @ PHI","Joel Embiid",2023-11-02 22:32:12,"mgm",0.5918,-145,-0.0236,-0.0289,-1.4425,0.5683,-132
2023-11-02,"DET @ NOP","Jonas Valanciunas",2023-11-02 22:32:12,"mgm",0.75,-300,-0.1196,-0.2393,-11.9637,0.6304,-171
2023-11-02,"SAS @ PHX","Jusuf Nurkic",2023-11-02 22:32:12,"mgm",0.2703,270,0.4182,0.2866,14.3285,0.6885,-221
2023-11-02,"ORL @ UTA","Wendell Carter Jr.",2023-11-02 22:32:12,"mgm",0.5,100,0.0663,0.0663,3.3142,0.5663,-131
2023-11-02,"ORL @ UTA","Walker Kessler",2023-11-02 22:32:12,"mgm",0.5745,-135,-0.1408,-0.1654,-8.2692,0.4337,131
2023-11-02,"TOR @ PHI","Jakob Poeltl",2023-11-02 22:32:12,"mgm",0.4762,110,-0.0445,-0.0425,-2.1227,0.4317,132
2023-11-02,"DET @ NOP","Jalen Duren",2023-11-02 22:32:12,"mgm",0.3226,210,0.0471,0.0347,1.7366,0.3696,171
2023-11-02,"SAS @ PHX","Victor Wembanyama",2023-11-02 22:32:12,"mgm",0.8,-400,-0.4885,-1.2213,-61.0635,0.3115,221
2023-11-02,"TOR @ PHI","Joel Embiid",2023-11-02 23:02:18,"mgm",0.5918,-145,-0.0236,-0.0289,-1.4425,0.5683,-132
2023-11-02,"DET @ NOP","Jonas Valanciunas",2023-11-02 23:02:18,"mgm",0.75,-300,-0.1196,-0.2393,-11.9637,0.6304,-171
2023-11-02,"SAS @ PHX","Jusuf Nurkic",2023-11-02 23:02:18,"mgm",0.2703,270,0.4182,0.2866,14.3285,0.6885,-221
2023-11-02,"ORL @ UTA","Wendell Carter Jr.",2023-11-02 23:02:18,"mgm",0.5,100,0.0663,0.0663,3.3142,0.5663,-131
2023-11-02,"ORL @ UTA","Walker Kessler",2023-11-02 23:02:18,"mgm",0.5745,-135,-0.1408,-0.1654,-8.2692,0.4337,131
2023-11-02,"TOR @ PHI","Jakob Poeltl",2023-11-02 23:02:18,"mgm",0.4762,110,-0.0445,-0.0425,-2.1227,0.4317,132
2023-11-02,"DET @ NOP","Jalen Duren",2023-11-02 23:02:18,"mgm",0.3226,210,0.0471,0.0347,1.7366,0.3696,171
2023-11-02,"SAS @ PHX","Victor Wembanyama",2023-11-02 23:02:18,"mgm",0.8,-400,-0.4885,-1.2213,-61.0635,0.3115,221
2023-11-02,"DET @ NOP","Jonas Valanciunas",2023-11-02 23:32:15,"mgm",0.75,-300,-0.1196,-0.2393,-11.9637,0.6304,-171
2023-11-02,"SAS @ PHX","Jusuf Nurkic",2023-11-02 23:32:15,"mgm",0.2703,270,0.4182,0.2866,14.3285,0.6885,-221
2023-11-02,"ORL @ UTA","Wendell Carter Jr.",2023-11-02 23:32:15,"mgm",0.5,100,0.0663,0.0663,3.3142,0.5663,-131
2023-11-02,"ORL @ UTA","Walker Kessler",2023-11-02 23:32:15,"mgm",0.5745,-135,-0.1408,-0.1654,-8.2692,0.4337,131
2023-11-02,"DET @ NOP","Jalen Duren",2023-11-02 23:32:15,"mgm",0.3226,210,0.0471,0.0347,1.7366,0.3696,171
2023-11-02,"SAS @ PHX","Victor Wembanyama",2023-11-02 23:32:15,"mgm",0.8,-400,-0.4885,-1.2213,-61.0635,0.3115,221
2023-11-02,"DET @ NOP","Jonas Valanciunas",2023-11-03 00:02:41,"mgm",0.75,-300,-0.1196,-0.2393,-11.9637,0.6304,-171
2023-11-02,"SAS @ PHX","Jusuf Nurkic",2023-11-03 00:02:41,"mgm",0.2703,270,0.4182,0.2866,14.3285,0.6885,-221
2023-11-02,"ORL @ UTA","Wendell Carter Jr.",2023-11-03 00:02:41,"mgm",0.5,100,0.0663,0.0663,3.3142,0.5663,-131
2023-11-02,"ORL @ UTA","Walker Kessler",2023-11-03 00:02:41,"mgm",0.5745,-135,-0.1408,-0.1654,-8.2692,0.4337,131
2023-11-02,"DET @ NOP","Jalen Duren",2023-11-03 00:02:41,"mgm",0.3226,210,0.0471,0.0347,1.7366,0.3696,171
2023-11-02,"SAS @ PHX","Victor Wembanyama",2023-11-03 00:02:41,"mgm",0.8,-400,-0.4885,-1.2213,-61.0635,0.3115,221
2023-11-02,"SAS @ PHX","Jusuf Nurkic",2023-11-03 00:32:18,"mgm",0.2703,270,0.4182,0.2866,14.3285,0.6885,-221
2023-11-02,"ORL @ UTA","Wendell Carter Jr.",2023-11-03 00:32:18,"mgm",0.5,100,0.0663,0.0663,3.3142,0.5663,-131
2023-11-02,"ORL @ UTA","Walker Kessler",2023-11-03 00:32:18,"mgm",0.5745,-135,-0.1408,-0.1654,-8.2692,0.4337,131
2023-11-02,"SAS @ PHX","Victor Wembanyama",2023-11-03 00:32:18,"mgm",0.8,-400,-0.4885,-1.2213,-61.0635,0.3115,221
2023-11-02,"SAS @ PHX","Jusuf Nurkic",2023-11-03 01:02:34,"mgm",0.2703,270,0.4182,0.2866,14.3285,0.6885,-221
2023-11-02,"ORL @ UTA","Wendell Carter Jr.",2023-11-03 01:02:34,"mgm",0.5,100,0.0663,0.0663,3.3142,0.5663,-131
2023-11-02,"ORL @ UTA","Walker Kessler",2023-11-03 01:02:34,"mgm",0.5745,-135,-0.1408,-0.1654,-8.2692,0.4337,131
2023-11-02,"SAS @ PHX","Victor Wembanyama",2023-11-03 01:02:34,"mgm",0.8,-400,-0.4885,-1.2213,-61.0635,0.3115,221
2023-11-02,"SAS @ PHX","Jusuf Nurkic",2023-11-03 01:32:16,"mgm",0.2703,270,0.4182,0.2866,14.3285,0.6885,-221
2023-11-02,"SAS @ PHX","Victor Wembanyama",2023-11-03 01:32:16,"mgm",0.8,-400,-0.4885,-1.2213,-61.0635,0.3115,221
2023-11-02,"SAS @ PHX","Jusuf Nurkic",2023-11-03 02:01:37,"mgm",0.2703,270,0.4182,0.2866,14.3285,0.6885,-221
2023-11-02,"SAS @ PHX","Victor Wembanyama",2023-11-03 02:01:37,"mgm",0.8,-400,-0.4885,-1.2213,-61.0635,0.3115,221
2023-11-03,"NYK @ MIL","Brook Lopez",2023-11-03 16:31:15,"mgm",0.6226,-165,-0.0854,-0.1132,-5.6604,0.5372,-116
2023-11-03,"NYK @ MIL","Mitchell Robinson",2023-11-03 16:31:15,"mgm",0.4444,125,0.0184,0.0165,0.8259,0.4628,116
2023-11-03,"NYK @ MIL","Brook Lopez",2023-11-03 17:01:14,"mgm",0.6226,-165,-0.0854,-0.1132,-5.6604,0.5372,-116
2023-11-03,"WAS @ MIA","Bam Adebayo",2023-11-03 17:01:14,"mgm",0.8667,-650,-0.1482,-0.5558,-27.7893,0.7185,-255
2023-11-03,"MEM @ POR","Deandre Ayton",2023-11-03 17:01:14,"mgm",0.5918,-145,-0.0758,-0.0928,-4.6402,0.5161,-107
2023-11-03,"NYK @ MIL","Mitchell Robinson",2023-11-03 17:01:14,"mgm",0.4444,125,0.0184,0.0165,0.8259,0.4628,116
2023-11-03,"WAS @ MIA","Daniel Gafford",2023-11-03 17:01:14,"mgm",0.2105,375,0.071,0.045,2.2489,0.2815,255
2023-11-03,"MEM @ POR","Jaren Jackson Jr.",2023-11-03 17:01:14,"mgm",0.4762,110,0.0077,0.0074,0.369,0.4839,107
2023-11-03,"NYK @ MIL","Brook Lopez",2023-11-03 17:31:18,"mgm",0.6226,-165,-0.0854,-0.1132,-5.6604,0.5372,-116
2023-11-03,"WAS @ MIA","Bam Adebayo",2023-11-03 17:31:18,"mgm",0.8667,-650,-0.1482,-0.5558,-27.7893,0.7185,-255
2023-11-03,"MEM @ POR","Deandre Ayton",2023-11-03 17:31:18,"mgm",0.5918,-145,-0.0758,-0.0928,-4.6402,0.5161,-107
2023-11-03,"NYK @ MIL","Mitchell Robinson",2023-11-03 17:31:18,"mgm",0.4444,125,0.0184,0.0165,0.8259,0.4628,116
2023-11-03,"WAS @ MIA","Daniel Gafford",2023-11-03 17:31:18,"mgm",0.2105,375,0.071,0.045,2.2489,0.2815,255
2023-11-03,"MEM @ POR","Jaren Jackson Jr.",2023-11-03 17:31:18,"mgm",0.4762,110,0.0077,0.0074,0.369,0.4839,107
2023-11-03,"NYK @ MIL","Brook Lopez",2023-11-03 18:01:54,"mgm",0.6226,-165,-0.0854,-0.1132,-5.6604,0.5372,-116
2023-11-03,"WAS @ MIA","Bam Adebayo",2023-11-03 18:01:54,"mgm",0.8667,-650,-0.1482,-0.5558,-27.7893,0.7185,-255
2023-11-03,"MEM @ POR","Deandre Ayton",2023-11-03 18:01:54,"mgm",0.5918,-145,-0.0758,-0.0928,-4.6402,0.5161,-107
2023-11-03,"NYK @ MIL","Mitchell Robinson",2023-11-03 18:01:54,"mgm",0.4444,125,0.0184,0.0165,0.8259,0.4628,116
2023-11-03,"WAS @ MIA","Daniel Gafford",2023-11-03 18:01:54,"mgm",0.2105,375,0.071,0.045,2.2489,0.2815,255
2023-11-03,"MEM @ POR","Jaren Jackson Jr.",2023-11-03 18:01:54,"mgm",0.4762,110,0.0077,0.0074,0.369,0.4839,107
2023-11-03,"NYK @ MIL","Brook Lopez",2023-11-03 18:31:35,"mgm",0.6226,-165,-0.0854,-0.1132,-5.6604,0.5372,-116
2023-11-03,"WAS @ MIA","Bam Adebayo",2023-11-03 18:31:35,"mgm",0.8667,-650,-0.1482,-0.5558,-27.7893,0.7185,-255
2023-11-03,"MEM @ POR","Deandre Ayton",2023-11-03 18:31:35,"mgm",0.5918,-145,-0.0758,-0.0928,-4.6402,0.5161,-107
2023-11-03,"NYK @ MIL","Mitchell Robinson",2023-11-03 18:31:35,"mgm",0.4444,125,0.0184,0.0165,0.8259,0.4628,116
2023-11-03,"WAS @ MIA","Daniel Gafford",2023-11-03 18:31:35,"mgm",0.2105,375,0.071,0.045,2.2489,0.2815,255
2023-11-03,"MEM @ POR","Jaren Jackson Jr.",2023-11-03 18:31:35,"mgm",0.4762,110,0.0077,0.0074,0.369,0.4839,107
2023-11-03,"NYK @ MIL","Brook Lopez",2023-11-03 19:01:56,"mgm",0.6226,-165,-0.0854,-0.1132,-5.6604,0.5372,-116
2023-11-03,"WAS @ MIA","Bam Adebayo",2023-11-03 19:01:56,"mgm",0.8667,-650,-0.1482,-0.5558,-27.7893,0.7185,-255
2023-11-03,"MEM @ POR","Deandre Ayton",2023-11-03 19:01:56,"mgm",0.5918,-145,-0.0758,-0.0928,-4.6402,0.5161,-107
2023-11-03,"NYK @ MIL","Mitchell Robinson",2023-11-03 19:01:56,"mgm",0.4444,125,0.0184,0.0165,0.8259,0.4628,116
2023-11-03,"WAS @ MIA","Daniel Gafford",2023-11-03 19:01:56,"mgm",0.2105,375,0.071,0.045,2.2489,0.2815,255
2023-11-03,"MEM @ POR","Jaren Jackson Jr.",2023-11-03 19:01:56,"mgm",0.4762,110,0.0077,0.0074,0.369,0.4839,107
2023-11-03,"NYK @ MIL","Brook Lopez",2023-11-03 19:31:32,"mgm",0.6226,-165,-0.0854,-0.1132,-5.6604,0.5372,-116
2023-11-03,"WAS @ MIA","Bam Adebayo",2023-11-03 19:31:32,"mgm",0.8667,-650,-0.1482,-0.5558,-27.7893,0.7185,-255
2023-11-03,"MEM @ POR","Deandre Ayton",2023-11-03 19:31:32,"mgm",0.5918,-145,-0.0758,-0.0928,-4.6402,0.5161,-107
2023-11-03,"NYK @ MIL","Mitchell Robinson",2023-11-03 19:31:32,"mgm",0.4444,125,0.0184,0.0165,0.8259,0.4628,116
2023-11-03,"WAS @ MIA","Daniel Gafford",2023-11-03 19:31:32,"mgm",0.2105,375,0.071,0.045,2.2489,0.2815,255
2023-11-03,"MEM @ POR","Jaren Jackson Jr.",2023-11-03 19:31:32,"mgm",0.4762,110,0.0077,0.0074,0.369,0.4839,107
2023-11-03,"NYK @ MIL","Brook Lopez",2023-11-03 20:01:44,"mgm",0.6226,-165,-0.0854,-0.1132,-5.6604,0.5372,-116
2023-11-03,"WAS @ MIA","Bam Adebayo",2023-11-03 20:01:44,"mgm",0.8667,-650,-0.1482,-0.5558,-27.7893,0.7185,-255
2023-11-03,"MEM @ POR","Deandre Ayton",2023-11-03 20:01:44,"mgm",0.5918,-145,-0.0758,-0.0928,-4.6402,0.5161,-107
2023-11-03,"NYK @ MIL","Mitchell Robinson",2023-11-03 20:01:44,"mgm",0.4444,125,0.0184,0.0165,0.8259,0.4628,116
2023-11-03,"WAS @ MIA","Daniel Gafford",2023-11-03 20:01:44,"mgm",0.2105,375,0.071,0.045,2.2489,0.2815,255
2023-11-03,"MEM @ POR","Jaren Jackson Jr.",2023-11-03 20:01:44,"mgm",0.4762,110,0.0077,0.0074,0.369,0.4839,107
2023-11-03,"NYK @ MIL","Brook Lopez",2023-11-03 20:31:47,"mgm",0.6226,-165,-0.0854,-0.1132,-5.6604,0.5372,-116
2023-11-03,"WAS @ MIA","Bam Adebayo",2023-11-03 20:31:47,"mgm",0.8667,-650,-0.1482,-0.5558,-27.7893,0.7185,-255
2023-11-03,"MEM @ POR","Deandre Ayton",2023-11-03 20:31:47,"mgm",0.5918,-145,-0.0758,-0.0928,-4.6402,0.5161,-107
2023-11-03,"NYK @ MIL","Mitchell Robinson",2023-11-03 20:31:47,"mgm",0.4444,125,0.0184,0.0165,0.8259,0.4628,116
2023-11-03,"WAS @ MIA","Daniel Gafford",2023-11-03 20:31:47,"mgm",0.2105,375,0.071,0.045,2.2489,0.2815,255
2023-11-03,"MEM @ POR","Jaren Jackson Jr.",2023-11-03 20:31:47,"mgm",0.4762,110,0.0077,0.0074,0.369,0.4839,107
2023-11-03,"NYK @ MIL","Brook Lopez",2023-11-03 21:01:39,"mgm",0.6226,-165,-0.0854,-0.1132,-5.6604,0.5372,-116
2023-11-03,"WAS @ MIA","Bam Adebayo",2023-11-03 21:01:39,"mgm",0.8667,-650,-0.1482,-0.5558,-27.7893,0.7185,-255
2023-11-03,"MEM @ POR","Deandre Ayton",2023-11-03 21:01:39,"mgm",0.5918,-145,-0.0758,-0.0928,-4.6402,0.5161,-107
2023-11-03,"NYK @ MIL","Mitchell Robinson",2023-11-03 21:01:39,"mgm",0.4444,125,0.0184,0.0165,0.8259,0.4628,116
2023-11-03,"WAS @ MIA","Daniel Gafford",2023-11-03 21:01:39,"mgm",0.2105,375,0.071,0.045,2.2489,0.2815,255
2023-11-03,"MEM @ POR","Jaren Jackson Jr.",2023-11-03 21:01:39,"mgm",0.4762,110,0.0077,0.0074,0.369,0.4839,107
2023-11-03,"NYK @ MIL","Brook Lopez",2023-11-03 21:31:32,"mgm",0.6226,-165,-0.0854,-0.1132,-5.6604,0.5372,-116
2023-11-03,"WAS @ MIA","Bam Adebayo",2023-11-03 21:31:32,"mgm",0.8667,-650,-0.1482,-0.5558,-27.7893,0.7185,-255
2023-11-03,"MEM @ POR","Deandre Ayton",2023-11-03 21:31:32,"mgm",0.5918,-145,-0.0758,-0.0928,-4.6402,0.5161,-107
2023-11-03,"NYK @ MIL","Mitchell Robinson",2023-11-03 21:31:32,"mgm",0.4444,125,0.0184,0.0165,0.8259,0.4628,116
2023-11-03,"WAS @ MIA","Daniel Gafford",2023-11-03 21:31:32,"mgm",0.2105,375,0.071,0.045,2.2489,0.2815,255
2023-11-03,"MEM @ POR","Jaren Jackson Jr.",2023-11-03 21:31:32,"mgm",0.4762,110,0.0077,0.0074,0.369,0.4839,107
2023-11-03,"NYK @ MIL","Brook Lopez",2023-11-03 22:01:29,"mgm",0.6226,-165,-0.0854,-0.1132,-5.6604,0.5372,-116
2023-11-03,"WAS @ MIA","Bam Adebayo",2023-11-03 22:01:29,"mgm",0.8667,-650,-0.1482,-0.5558,-27.7893,0.7185,-255
2023-11-03,"MEM @ POR","Deandre Ayton",2023-11-03 22:01:29,"mgm",0.5918,-145,-0.0758,-0.0928,-4.6402,0.5161,-107
2023-11-03,"NYK @ MIL","Mitchell Robinson",2023-11-03 22:01:29,"mgm",0.4444,125,0.0184,0.0165,0.8259,0.4628,116
2023-11-03,"WAS @ MIA","Daniel Gafford",2023-11-03 22:01:29,"mgm",0.2105,375,0.071,0.045,2.2489,0.2815,255
2023-11-03,"MEM @ POR","Jaren Jackson Jr.",2023-11-03 22:01:29,"mgm",0.4762,110,0.0077,0.0074,0.369,0.4839,107
2023-11-03,"NYK @ MIL","Brook Lopez",2023-11-03 22:31:26,"mgm",0.6226,-165,-0.0854,-0.1132,-5.6604,0.5372,-116
2023-11-03,"WAS @ MIA","Bam Adebayo",2023-11-03 22:31:26,"mgm",0.8667,-650,-0.1482,-0.5558,-27.7893,0.7185,-255
2023-11-03,"MEM @ POR","Deandre Ayton",2023-11-03 22:31:26,"mgm",0.5918,-145,-0.0758,-0.0928,-4.6402,0.5161,-107
2023-11-03,"NYK @ MIL","Mitchell Robinson",2023-11-03 22:31:26,"mgm",0.4444,125,0.0184,0.0165,0.8259,0.4628,116
2023-11-03,"WAS @ MIA","Daniel Gafford",2023-11-03 22:31:26,"mgm",0.2105,375,0.071,0.045,2.2489,0.2815,255
2023-11-03,"MEM @ POR","Jaren Jackson Jr.",2023-11-03 22:31:26,"mgm",0.4762,110,0.0077,0.0074,0.369,0.4839,107
2023-11-03,"NYK @ MIL","Brook Lopez",2023-11-03 23:03:46,"mgm",0.6226,-165,-0.0854,-0.1132,-5.6604,0.5372,-116
2023-11-03,"WAS @ MIA","Bam Adebayo",2023-11-03 23:03:46,"mgm",0.8667,-650,-0.1482,-0.5558,-27.7893,0.7185,-255
2023-11-03,"MEM @ POR","Deandre Ayton",2023-11-03 23:03:46,"mgm",0.5918,-145,-0.0758,-0.0928,-4.6402,0.5161,-107
2023-11-03,"NYK @ MIL","Mitchell Robinson",2023-11-03 23:03:46,"mgm",0.4444,125,0.0184,0.0165,0.8259,0.4628,116
2023-11-03,"WAS @ MIA","Daniel Gafford",2023-11-03 23:03:46,"mgm",0.2105,375,0.071,0.045,2.2489,0.2815,255
2023-11-03,"MEM @ POR","Jaren Jackson Jr.",2023-11-03 23:03:46,"mgm",0.4762,110,0.0077,0.0074,0.369,0.4839,107
2023-11-03,"NYK @ MIL","Brook Lopez",2023-11-03 23:33:49,"mgm",0.6226,-165,-0.0854,-0.1132,-5.6604,0.5372,-116
2023-11-03,"WAS @ MIA","Bam Adebayo",2023-11-03 23:33:49,"mgm",0.8667,-650,-0.1482,-0.5558,-27.7893,0.7185,-255
2023-11-03,"MEM @ POR","Deandre Ayton",2023-11-03 23:33:49,"mgm",0.5918,-145,-0.0758,-0.0928,-4.6402,0.5161,-107
2023-11-03,"NYK @ MIL","Mitchell Robinson",2023-11-03 23:33:49,"mgm",0.4444,125,0.0184,0.0165,0.8259,0.4628,116
2023-11-03,"WAS @ MIA","Daniel Gafford",2023-11-03 23:33:49,"mgm",0.2105,375,0.071,0.045,2.2489,0.2815,255
2023-11-03,"MEM @ POR","Jaren Jackson Jr.",2023-11-03 23:33:49,"mgm",0.4762,110,0.0077,0.0074,0.369,0.4839,107
2023-11-03,"WAS @ MIA","Bam Adebayo",2023-11-04 00:03:49,"mgm",0.8667,-650,-0.1482,-0.5558,-27.7893,0.7185,-255
2023-11-03,"MEM @ POR","Deandre Ayton",2023-11-04 00:03:49,"mgm",0.5918,-145,-0.0758,-0.0928,-4.6402,0.5161,-107
2023-11-03,"WAS @ MIA","Daniel Gafford",2023-11-04 00:03:49,"mgm",0.2105,375,0.071,0.045,2.2489,0.2815,255
2023-11-03,"MEM @ POR","Jaren Jackson Jr.",2023-11-04 00:03:49,"mgm",0.4762,110,0.0077,0.0074,0.369,0.4839,107
2023-11-03,"MEM @ POR","Deandre Ayton",2023-11-04 00:33:36,"mgm",0.5918,-145,-0.0758,-0.0928,-4.6402,0.5161,-107
2023-11-03,"MEM @ POR","Jaren Jackson Jr.",2023-11-04 00:33:36,"mgm",0.4762,110,0.0077,0.0074,0.369,0.4839,107
2023-11-03,"MEM @ POR","Deandre Ayton",2023-11-04 01:04:20,"mgm",0.5918,-145,-0.0758,-0.0928,-4.6402,0.5161,-107
2023-11-03,"MEM @ POR","Jaren Jackson Jr.",2023-11-04 01:04:20,"mgm",0.4762,110,0.0077,0.0074,0.369,0.4839,107
2023-11-03,"MEM @ POR","Deandre Ayton",2023-11-04 01:34:57,"mgm",0.5918,-145,-0.0758,-0.0928,-4.6402,0.5161,-107
2023-11-03,"MEM @ POR","Jaren Jackson Jr.",2023-11-04 01:34:57,"mgm",0.4762,110,0.0077,0.0074,0.369,0.4839,107
2023-11-03,"MEM @ POR","Deandre Ayton",2023-11-04 02:04:27,"mgm",0.5918,-145,-0.0758,-0.0928,-4.6402,0.5161,-107
2023-11-03,"MEM @ POR","Jaren Jackson Jr.",2023-11-04 02:04:27,"mgm",0.4762,110,0.0077,0.0074,0.369,0.4839,107
2023-11-04,"PHX @ PHI","Joel Embiid",2023-11-04 15:31:54,"mgm",0.3571,180,0.0308,0.024,1.1992,0.388,158
2023-11-04,"CHA @ IND","Myles Turner",2023-11-04 15:31:54,"mgm",0.3226,210,-0.0777,-0.0574,-2.869,0.2448,308
2023-11-04,"LAL @ ORL","Anthony Davis",2023-11-04 15:31:54,"mgm",0.7143,-250,0.0032,0.0056,0.2809,0.7175,-254
2023-11-04,"ATL @ NOP","Clint Capela",2023-11-04 15:31:54,"mgm",0.4545,120,-0.0375,-0.0344,-1.7196,0.417,140
2023-11-04,"CHI @ DEN","Nikola Vucevic",2023-11-04 15:31:54,"mgm",0.3571,180,0.0238,0.0185,0.9256,0.3809,163
2023-11-04,"LAL @ ORL","Moritz Wagner",2023-11-04 15:31:54,"mgm",0.3571,180,-0.0746,-0.0581,-2.9026,0.2825,254
2023-11-04,"ATL @ NOP","Jonas Valanciunas",2023-11-04 15:31:54,"mgm",0.6154,-160,-0.0324,-0.0421,-2.1067,0.583,-140
2023-11-04,"CHI @ DEN","Nikola Jokic",2023-11-04 15:31:54,"mgm",0.7143,-250,-0.0952,-0.1667,-8.3325,0.6191,-163
2023-11-04,"PHX @ PHI","Jusuf Nurkic",2023-11-04 15:31:54,"mgm",0.7143,-250,-0.1023,-0.179,-8.9483,0.612,-158
2023-11-04,"CHA @ IND","Mark Williams",2023-11-04 15:31:54,"mgm",0.75,-300,0.0052,0.0103,0.5159,0.7552,-308
2023-11-04,"PHX @ PHI","Joel Embiid",2023-11-04 16:02:11,"mgm",0.3571,180,0.0308,0.024,1.1992,0.388,158
2023-11-04,"CHA @ IND","Myles Turner",2023-11-04 16:02:11,"mgm",0.3226,210,-0.0777,-0.0574,-2.869,0.2448,308
2023-11-04,"SAC @ HOU","Alperen Sengun",2023-11-04 16:02:11,"mgm",0.6078,-155,-0.0904,-0.1152,-5.7614,0.5175,-107
2023-11-04,"UTA @ MIN","Rudy Gobert",2023-11-04 16:02:11,"mgm",0.5122,-105,-0.0467,-0.0479,-2.3957,0.4654,115
2023-11-04,"LAL @ ORL","Anthony Davis",2023-11-04 16:02:11,"mgm",0.7143,-250,0.0032,0.0056,0.2809,0.7175,-254
2023-11-04,"ATL @ NOP","Clint Capela",2023-11-04 16:02:11,"mgm",0.4545,120,-0.0375,-0.0344,-1.7196,0.417,140
2023-11-04,"CHI @ DEN","Nikola Vucevic",2023-11-04 16:02:11,"mgm",0.3571,180,0.0238,0.0185,0.9256,0.3809,163
2023-11-04,"LAL @ ORL","Moritz Wagner",2023-11-04 16:02:11,"mgm",0.3571,180,-0.0746,-0.0581,-2.9026,0.2825,254
2023-11-04,"ATL @ NOP","Jonas Valanciunas",2023-11-04 16:02:11,"mgm",0.6154,-160,-0.0324,-0.0421,-2.1067,0.583,-140
2023-11-04,"CHI @ DEN","Nikola Jokic",2023-11-04 16:02:11,"mgm",0.7143,-250,-0.0952,-0.1667,-8.3325,0.6191,-163
2023-11-04,"PHX @ PHI","Jusuf Nurkic",2023-11-04 16:02:11,"mgm",0.7143,-250,-0.1023,-0.179,-8.9483,0.612,-158
2023-11-04,"CHA @ IND","Mark Williams",2023-11-04 16:02:11,"mgm",0.75,-300,0.0052,0.0103,0.5159,0.7552,-308
2023-11-04,"SAC @ HOU","Domantas Sabonis",2023-11-04 16:02:11,"mgm",0.4651,115,0.0174,0.0163,0.8139,0.4825,107
2023-11-04,"UTA @ MIN","Walker Kessler",2023-11-04 16:02:11,"mgm",0.5556,-125,-0.021,-0.0236,-1.1816,0.5346,-115
2023-11-04,"PHX @ PHI","Joel Embiid",2023-11-04 16:32:05,"mgm",0.3571,180,0.0308,0.024,1.1992,0.388,158
2023-11-04,"CHA @ IND","Myles Turner",2023-11-04 16:32:05,"mgm",0.3226,210,-0.0777,-0.0574,-2.869,0.2448,308
2023-11-04,"SAC @ HOU","Alperen Sengun",2023-11-04 16:32:05,"mgm",0.6078,-155,-0.0904,-0.1152,-5.7614,0.5175,-107
2023-11-04,"UTA @ MIN","Rudy Gobert",2023-11-04 16:32:05,"mgm",0.5122,-105,-0.0467,-0.0479,-2.3957,0.4654,115
2023-11-04,"LAL @ ORL","Anthony Davis",2023-11-04 16:32:05,"mgm",0.7143,-250,0.0032,0.0056,0.2809,0.7175,-254
2023-11-04,"ATL @ NOP","Clint Capela",2023-11-04 16:32:05,"mgm",0.4545,120,-0.0375,-0.0344,-1.7196,0.417,140
2023-11-04,"CHI @ DEN","Nikola Vucevic",2023-11-04 16:32:05,"mgm",0.3571,180,0.0238,0.0185,0.9256,0.3809,163
2023-11-04,"LAL @ ORL","Moritz Wagner",2023-11-04 16:32:05,"mgm",0.3571,180,-0.0746,-0.0581,-2.9026,0.2825,254
2023-11-04,"ATL @ NOP","Jonas Valanciunas",2023-11-04 16:32:05,"mgm",0.6154,-160,-0.0324,-0.0421,-2.1067,0.583,-140
2023-11-04,"CHI @ DEN","Nikola Jokic",2023-11-04 16:32:05,"mgm",0.7143,-250,-0.0952,-0.1667,-8.3325,0.6191,-163
2023-11-04,"PHX @ PHI","Jusuf Nurkic",2023-11-04 16:32:05,"mgm",0.7143,-250,-0.1023,-0.179,-8.9483,0.612,-158
2023-11-04,"CHA @ IND","Mark Williams",2023-11-04 16:32:05,"mgm",0.75,-300,0.0052,0.0103,0.5159,0.7552,-308
2023-11-04,"SAC @ HOU","Domantas Sabonis",2023-11-04 16:32:05,"mgm",0.4651,115,0.0174,0.0163,0.8139,0.4825,107
2023-11-04,"UTA @ MIN","Walker Kessler",2023-11-04 16:32:05,"mgm",0.5556,-125,-0.021,-0.0236,-1.1816,0.5346,-115
2023-11-04,"PHX @ PHI","Joel Embiid",2023-11-04 17:02:15,"mgm",0.3571,180,0.0308,0.024,1.1992,0.388,158
2023-11-04,"CHA @ IND","Myles Turner",2023-11-04 17:02:15,"mgm",0.3226,210,-0.0777,-0.0574,-2.869,0.2448,308
