"","player_name","player_team","player_status"
"1163","Tyrell Williams","DET","Active"
"1164","Khadarel Hodge","DET","Active"
"1165","Quintez Cephus","DET","Active"
"1166","Victor Bolden","DET","Active"
"1167","Trinity Benson","DET","Active"
"1168","Kalif Raymond","DET","Active"
"1169","Sage Surratt","DET","Active"
"1170","Jonathan Adams","DET","Active"
"1171","Geronimo Allison","DET","Active"
"1172","Darius Jennings","DET","Active"
"1173","Jake Hanson","GB","Active"
"1174","Chandon Sullivan","GB","Active"
"1175","Eric Stokes","GB","Active"
"1176","Rojesterman Farris","GB","Active"
"1177","Dominique Martin","GB","Active"
"1178","Kevin King","GB","Active"
"1179","Shemar Jean-Charles","GB","Active"
"1180","Stephen Denmark","GB","Active"
"1181","Jaire Alexander","GB","Active"
"1182","Stanford Samuels","GB","Active"
"1183","Kabion Ento","GB","Active"
"1184","Innis Gaines","GB","Active"
"1185","Darnell Savage","GB","Active"
"1186","Adrian Amos","GB","Active"
"1187","Isaac Yiadom","GB","Active"
"1188","Henry Black","GB","Active"
"1189","Vernon Scott","GB","Active"
"1190","Will Redmond","GB","Inactive"
"1191","Christian Uphoff","GB","Active"
"1192","Dean Lowry","GB","Active"
"1193","Delontae Scott","GB","Active"
"1194","Chauncey Rivers","GB","Active"
"1195","Kenny Clark","GB","Active"
"1196","Abdullah Anderson","GB","Active"
"1197","Kingsley Keke","GB","Active"
"1198","Aiulua Fanene","GB","Active"
"1199","Tedarrell Slaton","GB","Active"
"1200","Jack Heflin","GB","Active"
"1201","Willington Previlon","GB","Active"
"1202","Montravius Adams","GB","Active"
"1203","Filipo Mokofisi","GB","Active"
"1204","Tyler Lancaster","GB","Active"
"1205","Josh Avery","GB","Active"
"1206","Ben Braden","GB","Active"
"1207","Zack Johnson","GB","Active"
"1208","Jon Runyan","GB","Active"
"1209","Mason Crosby","GB","Active"
