"season","season_type","game_date","game_id","matchup","opening_jump","center_court","period","period_clock","home_team_jumper","home_team_person_id","home_team_abbrev","away_team_jumper","away_team_person_id","away_team_abbrev","possession","score_first","score_first_2Q","score_first_3Q","score_first_4Q","home_won_tip","home_score_first","home_score_first_2Q","home_score_first_3Q","home_score_first_4Q","location","win_tip_prob","win_tip_prob_opp","win_tip_prob_xtip","win_tip_prob_xtip_opp"
"2018-19","Regular Season",2019-01-25,"21800720","WAS @ ORL",TRUE,TRUE,1,720,"Nikola Vucevic","202696","ORL","Thomas Bryant","1628418","WAS","WAS","WAS","ORL","ORL","ORL",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.495630475571864,0.504369524428136,0.514871317730162,0.485128682269838
"2018-19","Regular Season",2019-01-25,"21800721","NYK @ BKN",TRUE,TRUE,1,720,"Jarrett Allen","1628386","BKN","Noah Vonleh","203943","NYK","BKN","BKN","NYK","BKN","BKN",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.696672006870223,0.303327993129777,0.765967524019826,0.234032475980174
"2018-19","Regular Season",2019-01-25,"21800722","MIA @ CLE",TRUE,TRUE,1,720,"Ante Zizic","1627790","CLE","Hassan Whiteside","202355","MIA","MIA","CLE","CLE","CLE","MIA",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.307876394135865,0.692123605864135,0.24582784404234,0.75417215595766
"2018-19","Regular Season",2019-01-25,"21800723","LAC @ CHI",TRUE,TRUE,1,720,"Bobby Portis","1626171","CHI","Marcin Gortat","101162","LAC","LAC","LAC","CHI","LAC","LAC",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.405706272765435,0.594293727234566,0.318532508729737,0.681467491270263
"2018-19","Regular Season",2019-01-25,"21800724","HOU vs. TOR",TRUE,TRUE,1,720,"Kenneth Faried","202702","HOU","Serge Ibaka","201586","TOR","TOR","HOU","TOR","HOU","HOU",FALSE,TRUE,FALSE,TRUE,TRUE,"Home",0.405089420207792,0.594910579792208,0.354196058415893,0.645803941584107
"2018-19","Regular Season",2019-01-25,"21800725","MEM vs. SAC",TRUE,TRUE,1,720,"Marc Gasol","201188","MEM","Willie Cauley-Stein","1626161","SAC","SAC","SAC","MEM","SAC","MEM",FALSE,FALSE,TRUE,FALSE,TRUE,"Home",0.633912977485251,0.366087022514749,0.66690676866907,0.33309323133093
"2018-19","Regular Season",2019-01-25,"21800726","DAL vs. DET",TRUE,TRUE,1,720,"DeAndre Jordan","201599","DAL","Andre Drummond","203083","DET","DET","DET","DAL","DET","DET",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.431430544906957,0.568569455093043,0.407111864161489,0.592888135838511
"2018-19","Regular Season",2019-01-25,"21800727","CHA @ MIL",TRUE,TRUE,1,720,"Brook Lopez","201572","MIL","Bismack Biyombo","202687","CHA","MIL","CHA","MIL","CHA","CHA",TRUE,FALSE,TRUE,FALSE,FALSE,"Home",0.645233434912511,0.354766565087489,0.66773269104605,0.33226730895395
"2018-19","Regular Season",2019-01-25,"21800728","PHX @ DEN",TRUE,TRUE,1,720,"Mason Plumlee","203486","DEN","Dragan Bender","1627733","PHX","DEN","DEN","DEN","PHX","DEN",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.606918506942991,0.39308149305701,0.696771789555177,0.303228210444823
"2018-19","Regular Season",2019-01-25,"21800729","UTA vs. MIN",TRUE,TRUE,1,720,"Rudy Gobert","203497","UTA","Karl-Anthony Towns","1626157","MIN","MIN","MIN","UTA","UTA","MIN",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.542305686048928,0.457694313951072,0.562240674556361,0.437759325443639
"2018-19","Regular Season",2019-01-26,"21800730","SAS @ NOP",TRUE,TRUE,1,720,"Jahlil Okafor","1626143","NOP","Pau Gasol","2200","SAS","SAS","SAS","NOP","NOP","SAS",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.332969702587679,0.667030297412321,0.272155121568636,0.727844878431364
"2018-19","Regular Season",2019-01-26,"21800731","MEM vs. IND",TRUE,TRUE,1,720,"Marc Gasol","201188","MEM","Myles Turner","1626167","IND","MEM","MEM","IND","IND","MEM",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.617707030299841,0.382292969700159,0.668205895584664,0.331794104415336
"2018-19","Regular Season",2019-01-26,"21800732","GSW @ BOS",TRUE,TRUE,1,720,"Al Horford","201143","BOS","DeMarcus Cousins","202326","GSW","BOS","BOS","BOS","GSW","GSW",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.474837282562102,0.525162717437898,0.497934917660862,0.502065082339138
"2018-19","Regular Season",2019-01-26,"21800733","PHI @ DEN",TRUE,TRUE,1,720,"Nikola Jokic","203999","DEN","Ben Simmons","1627732","PHI","DEN","DEN","PHI","PHI","DEN",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.403795209050839,0.596204790949162,0.535523442959569,0.464476557040431
"2018-19","Regular Season",2019-01-26,"21800734","ATL @ POR",TRUE,TRUE,1,720,"Jusuf Nurkic","203994","POR","Dewayne Dedmon","203473","ATL","POR","POR","ATL","ATL","POR",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.549646690985115,0.450353309014885,0.58052984428885,0.41947015571115
"2018-19","Regular Season",2019-01-27,"21800735","CLE @ CHI",TRUE,TRUE,1,720,"Robin Lopez","201577","CHI","Ante Zizic","1627790","CLE","CHI","CHI","CLE","CHI","CHI",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.784204045615343,0.215795954384657,0.829778367615715,0.170221632384285
"2018-19","Regular Season",2019-01-27,"21800736","LAC vs. SAC",TRUE,TRUE,1,720,"Marcin Gortat","101162","LAC","Willie Cauley-Stein","1626161","SAC","LAC","LAC","SAC","SAC","LAC",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.730595617555425,0.269404382444574,0.780123932120791,0.219876067879209
"2018-19","Regular Season",2019-01-27,"21800737","HOU vs. ORL",TRUE,TRUE,1,720,"Kenneth Faried","202702","HOU","Nikola Vucevic","202696","ORL","ORL","ORL","HOU","HOU","HOU",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.442401181510065,0.557598818489935,0.40665230818564,0.59334769181436
"2018-19","Regular Season",2019-01-27,"21800738","MIL @ OKC",TRUE,TRUE,1,720,"Steven Adams","203500","OKC","Brook Lopez","201572","MIL","MIL","MIL","OKC","OKC","MIL",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.489909863276561,0.510090136723439,0.498195500300958,0.501804499699042
"2018-19","Regular Season",2019-01-27,"21800739","DAL vs. TOR",TRUE,TRUE,1,720,"DeAndre Jordan","201599","DAL","Serge Ibaka","201586","TOR","DAL","DAL","TOR","DAL","DAL",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.642345216421029,0.357654783578971,0.669208891352341,0.330791108647659
"2018-19","Regular Season",2019-01-27,"21800740","UTA @ MIN",TRUE,TRUE,1,720,"Karl-Anthony Towns","1626157","MIN","Rudy Gobert","203497","UTA","UTA","UTA","UTA","MIN","UTA",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.462135658333538,0.537864341666462,0.444868205096865,0.555131794903135
"2018-19","Regular Season",2019-01-27,"21800741","MIA @ NYK",TRUE,TRUE,1,720,"Noah Vonleh","203943","NYK","Hassan Whiteside","202355","MIA","NYK","NYK","NYK","MIA","MIA",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.334400998988439,0.665599001011561,0.278804954962986,0.721195045037014
"2018-19","Regular Season",2019-01-27,"21800742","SAS vs. WAS",TRUE,TRUE,1,720,"Pau Gasol","2200","SAS","Thomas Bryant","1628418","WAS","WAS","WAS","WAS","SAS","WAS",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.668788377206333,0.331211622793667,0.709519383412938,0.290480616587062
"2018-19","Regular Season",2019-01-27,"21800743","PHX @ LAL",TRUE,TRUE,1,720,"Ivica Zubac","1627826","LAL","Dragan Bender","1627733","PHX","LAL","LAL","PHX","LAL","PHX",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.51965624770163,0.48034375229837,0.563912285967963,0.436087714032037
"2018-19","Regular Season",2019-01-28,"21800744","CHA vs. NYK",TRUE,TRUE,1,720,"Bismack Biyombo","202687","CHA","Noah Vonleh","203943","NYK","CHA","CHA","NYK","NYK","CHA",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.576282373487097,0.423717626512902,0.646706488325347,0.353293511674653
"2018-19","Regular Season",2019-01-28,"21800745","GSW @ IND",TRUE,TRUE,1,720,"Myles Turner","1626167","IND","Jordan Bell","1628395","GSW","IND","GSW","GSW","GSW","IND",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.421794325010513,0.578205674989486,0.361217535545674,0.638782464454326
"2018-19","Regular Season",2019-01-28,"21800746","BOS vs. BKN",TRUE,TRUE,1,720,"Al Horford","201143","BOS","Jarrett Allen","1628386","BKN","BKN","BOS","BOS","BOS","BOS",FALSE,TRUE,TRUE,TRUE,TRUE,"Home",0.412272476207491,0.587727523792509,0.390069616237394,0.609930383762606
"2018-19","Regular Season",2019-01-28,"21800747","DEN @ MEM",TRUE,TRUE,1,720,"Marc Gasol","201188","MEM","Nikola Jokic","203999","DEN","MEM","MEM","MEM","DEN","MEM",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.602009524605818,0.397990475394182,0.624974591443963,0.375025408556037
"2018-19","Regular Season",2019-01-28,"21800748","ATL @ LAC",TRUE,TRUE,1,720,"Marcin Gortat","101162","LAC","Dewayne Dedmon","203473","ATL","LAC","ATL","ATL","LAC","ATL",TRUE,FALSE,FALSE,TRUE,FALSE,"Home",0.60172312064846,0.398276879351541,0.660483175440878,0.339516824559122
"2018-19","Regular Season",2019-01-29,"21800749","WAS @ CLE",TRUE,TRUE,1,720,"Ante Zizic","1627790","CLE","Thomas Bryant","1628418","WAS","WAS","WAS","CLE","CLE","CLE",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.406328899709681,0.593671100290319,0.344055868481121,0.655944131518879
"2018-19","Regular Season",2019-01-29,"21800750","DET vs. MIL",TRUE,TRUE,1,720,"Andre Drummond","203083","DET","Brook Lopez","201572","MIL","MIL","MIL","DET","DET","MIL",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.526049799811458,0.473950200188542,0.546992499530515,0.453007500469485
"2018-19","Regular Season",2019-01-29,"21800751","OKC @ ORL",TRUE,TRUE,1,720,"Nikola Vucevic","202696","ORL","Nerlens Noel","203457","OKC","ORL","ORL","OKC","OKC","ORL",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.515596174544831,0.48440382545517,0.52536356514619,0.47463643485381
"2018-19","Regular Season",2019-01-29,"21800752","CHI @ BKN",TRUE,TRUE,1,720,"Jarrett Allen","1628386","BKN","Robin Lopez","201577","CHI","CHI","CHI","BKN","BKN","BKN",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.441262975918911,0.558737024081089,0.444629518192133,0.555370481807867
"2018-19","Regular Season",2019-01-29,"21800753","HOU vs. NOP",TRUE,TRUE,1,720,"Kenneth Faried","202702","HOU","Jahlil Okafor","1626143","NOP","NOP","HOU","NOP","NOP","HOU",FALSE,TRUE,FALSE,FALSE,TRUE,"Home",0.413831442451956,0.586168557548044,0.409841847265138,0.590158152734862
"2018-19","Regular Season",2019-01-29,"21800754","PHX @ SAS",TRUE,TRUE,1,720,"LaMarcus Aldridge","200746","SAS","Richaun Holmes","1626158","PHX","PHX","PHX","SAS","SAS","PHX",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.493203656785206,0.506796343214794,0.481857767837825,0.518142232162175
"2018-19","Regular Season",2019-01-29,"21800755","LAL vs. PHI",TRUE,TRUE,1,720,"Ivica Zubac","1627826","LAL","Joel Embiid","203954","PHI","LAL","PHI","PHI","PHI","PHI",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.274770404866286,0.725229595133714,0.220956092344455,0.779043907655545
"2018-19","Regular Season",2019-01-30,"21800756","CHA @ BOS",TRUE,TRUE,1,720,"Al Horford","201143","BOS","Bismack Biyombo","202687","CHA","CHA","BOS","BOS","BOS","BOS",FALSE,TRUE,TRUE,TRUE,TRUE,"Home",0.462916798944614,0.537083201055386,0.451108533789562,0.548891466210438
"2018-19","Regular Season",2019-01-30,"21800757","CHI @ MIA",TRUE,TRUE,1,720,"Hassan Whiteside","202355","MIA","Robin Lopez","201577","CHI","CHI","MIA","MIA","CHI","MIA",FALSE,TRUE,TRUE,FALSE,TRUE,"Home",0.47797227431497,0.52202772568503,0.460833368232972,0.539166631767028
"2018-19","Regular Season",2019-01-30,"21800758","DAL @ NYK",TRUE,TRUE,1,720,"Noah Vonleh","203943","NYK","DeAndre Jordan","201599","DAL","DAL","DAL","NYK","NYK","DAL",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.322119931862724,0.677880068137276,0.252924554761399,0.747075445238601
"2018-19","Regular Season",2019-01-30,"21800759","WAS vs. IND",TRUE,TRUE,1,720,"Thomas Bryant","1628418","WAS","Myles Turner","1626167","IND","WAS","IND","WAS","WAS","WAS",TRUE,FALSE,TRUE,TRUE,TRUE,"Home",0.525917561414911,0.474082438585089,0.550676884479976,0.449323115520024
"2018-19","Regular Season",2019-01-30,"21800760","MIN vs. MEM",TRUE,TRUE,1,720,"Karl-Anthony Towns","1626157","MIN","Marc Gasol","201188","MEM","MIN","MIN","MIN","MIN","MIN",TRUE,TRUE,TRUE,TRUE,TRUE,"Home",0.471125446922807,0.528874553077194,0.458848003895549,0.541151996104451
"2018-19","Regular Season",2019-01-30,"21800761","DEN @ NOP",TRUE,TRUE,1,720,"Jahlil Okafor","1626143","NOP","Nikola Jokic","203999","DEN","DEN","DEN","DEN","DEN","NOP",FALSE,FALSE,FALSE,FALSE,TRUE,"Home",0.44684206094139,0.55315793905861,0.410136443279402,0.589863556720598
"2018-19","Regular Season",2019-01-30,"21800762","ATL @ SAC",TRUE,TRUE,1,720,"Willie Cauley-Stein","1626161","SAC","Dewayne Dedmon","203473","ATL","ATL","SAC","SAC","SAC","SAC",FALSE,TRUE,TRUE,TRUE,TRUE,"Home",0.3522730837039,0.6477269162961,0.327428931011735,0.672571068988264
"2018-19","Regular Season",2019-01-30,"21800763","UTA @ POR",TRUE,TRUE,1,720,"Meyers Leonard","203086","POR","Rudy Gobert","203497","UTA","UTA","UTA","POR","POR","UTA",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.349532019658512,0.650467980341488,0.304679263939831,0.695320736060169
"2018-19","Regular Season",2019-01-31,"21800764","DAL @ DET",TRUE,TRUE,1,720,"Andre Drummond","203083","DET","Salah Mejri","1626257","DAL","DET","DET","DAL","DAL","DAL",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.788540820614875,0.211459179385126,0.840110697069824,0.159889302930176
"2018-19","Regular Season",2019-01-31,"21800765","IND @ ORL",TRUE,TRUE,1,720,"Nikola Vucevic","202696","ORL","Myles Turner","1626167","IND","ORL","ORL","ORL","ORL","ORL",TRUE,TRUE,TRUE,TRUE,TRUE,"Home",0.503406252599309,0.496593747400691,0.535734478632152,0.464265521367848
"2018-19","Regular Season",2019-01-31,"21800766","MIL @ TOR",TRUE,TRUE,1,720,"Serge Ibaka","201586","TOR","Brook Lopez","201572","MIL","TOR","MIL","MIL","MIL","TOR",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.313989057942644,0.686010942057356,0.286023189030394,0.713976810969606
"2018-19","Regular Season",2019-01-31,"21800767","SAS vs. BKN",TRUE,TRUE,1,720,"LaMarcus Aldridge","200746","SAS","Jarrett Allen","1628386","BKN","BKN","SAS","BKN","SAS","SAS",FALSE,TRUE,FALSE,TRUE,TRUE,"Home",0.395291339188114,0.604708660811886,0.334128794563918,0.665871205436082
"2018-19","Regular Season",2019-01-31,"21800768","GSW vs. PHI",TRUE,TRUE,1,720,"DeMarcus Cousins","202326","GSW","Joel Embiid","203954","PHI","PHI","PHI","PHI","GSW","GSW",FALSE,FALSE,FALSE,TRUE,TRUE,"Home",0.37819806788049,0.62180193211951,0.338384370979338,0.661615629020662
"2018-19","Regular Season",2019-01-31,"21800769","LAL @ LAC",TRUE,TRUE,1,720,"Marcin Gortat","101162","LAC","Ivica Zubac","1627826","LAL","LAL","LAC","LAC","LAC","LAL",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.800216455710071,0.19978354428993,0.839988564491315,0.160011435508685
"2018-19","Regular Season",2019-02-01,"21800770","CHA vs. MEM",TRUE,TRUE,1,720,"Bismack Biyombo","202687","CHA","Marc Gasol","201188","MEM","MEM","MEM","CHA","MEM","MEM",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.466707882816095,0.533292117183905,0.476388580867928,0.523611419132072
"2018-19","Regular Season",2019-02-01,"21800771","BOS @ NYK",TRUE,TRUE,1,720,"Luke Kornet","1628436","NYK","Al Horford","201143","BOS","NYK","NYK","BOS","BOS","BOS",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.595202399944458,0.404797600055542,0.600907935725167,0.399092064274833
"2018-19","Regular Season",2019-02-01,"21800772","MIA vs. OKC",TRUE,TRUE,1,720,"Hassan Whiteside","202355","MIA","Steven Adams","203500","OKC","OKC","OKC","MIA","OKC","OKC",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.395653931908654,0.604346068091347,0.342977030839409,0.657022969160591
"2018-19","Regular Season",2019-02-01,"21800773","ATL @ UTA",TRUE,TRUE,1,720,"Rudy Gobert","203497","UTA","Dewayne Dedmon","203473","ATL","UTA","UTA","ATL","UTA","UTA",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.491336976895825,0.508663023104176,0.503264766718357,0.496735233281643
"2018-19","Regular Season",2019-02-01,"21800774","HOU @ DEN",TRUE,TRUE,1,720,"Nikola Jokic","203999","DEN","Kenneth Faried","202702","HOU","DEN","DEN","HOU","DEN","HOU",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.635953734738443,0.364046265261557,0.678987959258173,0.321012040741827
"2018-19","Regular Season",2019-02-02,"21800775","DET vs. LAC",TRUE,TRUE,1,720,"Andre Drummond","203083","DET","Marcin Gortat","101162","LAC","LAC","LAC","LAC","DET","LAC",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.511016197693761,0.48898380230624,0.511788469644313,0.488211530355687
"2018-19","Regular Season",2019-02-02,"21800776","CHA vs. CHI",TRUE,TRUE,1,720,"Bismack Biyombo","202687","CHA","Robin Lopez","201577","CHI","CHI","CHI","CHA","CHA","CHA",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.426893151364287,0.573106848635713,0.420823121042872,0.579176878957128
"2018-19","Regular Season",2019-02-02,"21800777","ORL vs. BKN",TRUE,TRUE,1,720,"Nikola Vucevic","202696","ORL","Jarrett Allen","1628386","BKN","BKN","BKN","BKN","ORL","BKN",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.361823430990642,0.638176569009358,0.325304944776077,0.674695055223923
"2018-19","Regular Season",2019-02-02,"21800778","WAS vs. MIL",TRUE,TRUE,1,720,"Thomas Bryant","1628418","WAS","Brook Lopez","201572","MIL","MIL","WAS","MIL","MIL","MIL",FALSE,TRUE,FALSE,FALSE,FALSE,"Home",0.303043298365501,0.696956701634499,0.265168461629928,0.734831538370072
"2018-19","Regular Season",2019-02-02,"21800779","SAS vs. NOP",TRUE,TRUE,1,720,"LaMarcus Aldridge","200746","SAS","Jahlil Okafor","1626143","NOP","NOP","NOP","NOP","SAS","SAS",FALSE,FALSE,FALSE,TRUE,TRUE,"Home",0.489634055648328,0.510365944351672,0.498792572631865,0.501207427368135
"2018-19","Regular Season",2019-02-02,"21800780","DAL @ CLE",TRUE,TRUE,1,720,"Ante Zizic","1627790","CLE","Maxi Kleber","1628467","DAL","DAL","DAL","CLE","CLE","DAL",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.470677729143239,0.529322270856762,0.416974136569286,0.583025863430713
"2018-19","Regular Season",2019-02-02,"21800781","MIA vs. IND",TRUE,TRUE,1,720,"Hassan Whiteside","202355","MIA","Myles Turner","1626167","IND","IND","MIA","IND","IND","MIA",FALSE,TRUE,FALSE,FALSE,TRUE,"Home",0.626158731214523,0.373841268785477,0.666317043239185,0.333682956760815
"2018-19","Regular Season",2019-02-02,"21800782","GSW vs. LAL",TRUE,TRUE,1,720,"DeMarcus Cousins","202326","GSW","Ivica Zubac","1627826","LAL","GSW","GSW","LAL","LAL","LAL",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.576791748091755,0.423208251908245,0.592318190645687,0.407681809354313
"2018-19","Regular Season",2019-02-02,"21800783","MIN vs. DEN",TRUE,TRUE,1,720,"Karl-Anthony Towns","1626157","MIN","Nikola Jokic","203999","DEN","MIN","MIN","DEN","DEN","DEN",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.567079850581627,0.432920149418374,0.577353117280904,0.422646882719096
"2018-19","Regular Season",2019-02-02,"21800784","ATL @ PHX",TRUE,TRUE,1,720,"Deandre Ayton","1629028","PHX","Dewayne Dedmon","203473","ATL","ATL","ATL","ATL","PHX","ATL",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.404232793668833,0.595767206331167,0.380630462073768,0.619369537926232
"2018-19","Regular Season",2019-02-02,"21800785","PHI @ SAC",TRUE,TRUE,1,720,"Willie Cauley-Stein","1626161","SAC","Joel Embiid","203954","PHI","SAC","PHI","PHI","PHI","SAC",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.30650079823038,0.69349920176962,0.270437542422655,0.729562457577345
"2018-19","Regular Season",2019-02-02,"21800786","HOU @ UTA",TRUE,TRUE,1,720,"Rudy Gobert","203497","UTA","Kenneth Faried","202702","HOU","UTA","UTA","UTA","UTA","HOU",TRUE,TRUE,TRUE,TRUE,FALSE,"Home",0.697486806157408,0.302513193842592,0.749418374172399,0.250581625827601
"2018-19","Regular Season",2019-02-03,"21800787","MEM @ NYK",TRUE,TRUE,1,720,"DeAndre Jordan","201599","NYK","Marc Gasol","201188","MEM","MEM","NYK","MEM","MEM","NYK",FALSE,TRUE,FALSE,FALSE,TRUE,"Home",0.58995044952527,0.41004955047473,0.62276483505468,0.37723516494532
"2018-19","Regular Season",2019-02-03,"21800788","BOS vs. OKC",TRUE,TRUE,1,720,"Al Horford","201143","BOS","Steven Adams","203500","OKC","OKC","BOS","BOS","OKC","BOS",FALSE,TRUE,TRUE,FALSE,TRUE,"Home",0.310149349976302,0.689850650023698,0.273934336103726,0.726065663896274
"2018-19","Regular Season",2019-02-03,"21800789","TOR vs. LAC",TRUE,TRUE,1,720,"Serge Ibaka","201586","TOR","Montrezl Harrell","1626149","LAC","TOR","LAC","TOR","LAC","TOR",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.563688726002533,0.436311273997467,0.581818926014782,0.418181073985218
"2018-19","Regular Season",2019-02-04,"21800790","DET vs. DEN",TRUE,TRUE,1,720,"Andre Drummond","203083","DET","Mason Plumlee","203486","DEN","DET","DET","DEN","DEN","DET",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.690430992817982,0.309569007182017,0.738893564912644,0.261106435087356
"2018-19","Regular Season",2019-02-04,"21800791","ATL @ WAS",TRUE,TRUE,1,720,"Thomas Bryant","1628418","WAS","Dewayne Dedmon","203473","ATL","WAS","WAS","ATL","ATL","WAS",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.389490367589202,0.610509632410798,0.371342812973874,0.628657187026126
"2018-19","Regular Season",2019-02-04,"21800792","MIL @ BKN",TRUE,TRUE,1,720,"Jarrett Allen","1628386","BKN","Brook Lopez","201572","MIL","BKN","BKN","BKN","BKN","BKN",TRUE,TRUE,TRUE,TRUE,TRUE,"Home",0.381738448883446,0.618261551116554,0.366829426498367,0.633170573501633
"2018-19","Regular Season",2019-02-04,"21800793","IND @ NOP",TRUE,TRUE,1,720,"Jahlil Okafor","1626143","NOP","Myles Turner","1626167","IND","IND","NOP","NOP","NOP","IND",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.474669208712444,0.525330791287557,0.46728058578646,0.532719414213541
"2018-19","Regular Season",2019-02-04,"21800794","PHX vs. HOU",TRUE,TRUE,1,720,"Deandre Ayton","1629028","PHX","Kenneth Faried","202702","HOU","PHX","HOU","PHX","HOU","PHX",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.611364930102077,0.388635069897923,0.645896190571016,0.354103809428984
"2018-19","Regular Season",2019-02-04,"21800795","SAS @ SAC",TRUE,TRUE,1,720,"Willie Cauley-Stein","1626161","SAC","LaMarcus Aldridge","200746","SAS","SAS","SAS","SAS","SAC","SAS",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.526097953264961,0.473902046735039,0.547301986515495,0.452698013484505
"2018-19","Regular Season",2019-02-05,"21800796","CHA vs. LAC",TRUE,TRUE,1,720,"Bismack Biyombo","202687","CHA","Marcin Gortat","101162","LAC","CHA","LAC","CHA","LAC","LAC",TRUE,FALSE,TRUE,FALSE,FALSE,"Home",0.343190587473007,0.656809412526993,0.304904897650275,0.695095102349725
"2018-19","Regular Season",2019-02-05,"21800797","BOS @ CLE",TRUE,TRUE,1,720,"Ante Zizic","1627790","CLE","Al Horford","201143","BOS","CLE","BOS","BOS","CLE","CLE",TRUE,FALSE,FALSE,TRUE,TRUE,"Home",0.420083878147216,0.579916121852784,0.331491245456947,0.668508754543053
