"season","season_type","game_date","game_id","matchup","opening_jump","center_court","period","period_clock","home_team_jumper","home_team_person_id","home_team_abbrev","away_team_jumper","away_team_person_id","away_team_abbrev","possession","score_first","score_first_2Q","score_first_3Q","score_first_4Q","home_won_tip","home_score_first","home_score_first_2Q","home_score_first_3Q","home_score_first_4Q","location","final_win_prob_all"
"2020-21","Regular Season",2021-02-28,"22000527","LAL vs. GSW",TRUE,TRUE,1,720,"Marc Gasol","201188","LAL","Kevon Looney","1626172","GSW","LAL","GSW","LAL","LAL","LAL",TRUE,FALSE,TRUE,TRUE,TRUE,"Home",0.374306645964465
"2020-21","Regular Season",2021-02-28,"22000528","SAC vs. CHA",TRUE,TRUE,1,720,"Richaun Holmes","1626158","SAC","Bismack Biyombo","202687","CHA","SAC","SAC","SAC","CHA","CHA",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.427760903876477
"2020-21","Regular Season",2021-03-01,"22000529","ORL vs. DAL",TRUE,TRUE,1,720,"Nikola Vucevic","202696","ORL","Kristaps Porzingis","204001","DAL","DAL","DAL","ORL","ORL","DAL",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.256338160539477
"2020-21","Regular Season",2021-03-01,"22000530","PHI vs. IND",TRUE,TRUE,1,720,"Joel Embiid","203954","PHI","Myles Turner","1626167","IND","PHI","PHI","PHI","IND","IND",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.731703871002931
"2020-21","Regular Season",2021-03-01,"22000531","CHI vs. DEN",TRUE,TRUE,1,720,"Wendell Carter Jr.","1628976","CHI","Nikola Jokic","203999","DEN","CHI","CHI","DEN","DEN","CHI",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.414782885821616
"2020-21","Regular Season",2021-03-01,"22000532","HOU vs. CLE",TRUE,TRUE,1,720,"Justin Patton","1628383","HOU","Jarrett Allen","1628386","CLE","CLE","HOU","CLE","CLE","HOU",FALSE,TRUE,FALSE,FALSE,TRUE,"Home",0.260336325939534
"2020-21","Regular Season",2021-03-01,"22000533","NOP vs. UTA",TRUE,TRUE,1,720,"Steven Adams","203500","NOP","Rudy Gobert","203497","UTA","NOP","NOP","UTA","NOP","NOP",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.607606540870273
"2020-21","Regular Season",2021-03-01,"22000534","SAS vs. BKN",TRUE,TRUE,1,720,"Jakob Poeltl","1627751","SAS","DeAndre Jordan","201599","BKN","SAS","SAS","BKN","BKN","SAS",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.412330587337893
"2020-21","Regular Season",2021-03-01,"22000535","POR vs. CHA",TRUE,TRUE,1,720,"Enes Kanter","202683","POR","Bismack Biyombo","202687","CHA","CHA","CHA","POR","POR","CHA",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.377178526880009
"2020-21","Regular Season",2021-03-02,"22000536","WAS vs. MEM",TRUE,TRUE,1,720,"Moritz Wagner","1629021","WAS","Jonas Valanciunas","202685","MEM","MEM","WAS","WAS","WAS","WAS",FALSE,TRUE,TRUE,TRUE,TRUE,"Home",0.404990550682995
"2020-21","Regular Season",2021-03-02,"22000537","LAC @ BOS",TRUE,TRUE,1,720,"Daniel Theis","1628464","BOS","Serge Ibaka","201586","LAC","BOS","BOS","LAC","BOS","BOS",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.410665893067988
"2020-21","Regular Season",2021-03-02,"22000538","MIA vs. ATL",TRUE,TRUE,1,720,"Bam Adebayo","1628389","MIA","Clint Capela","203991","ATL","MIA","MIA","ATL","MIA","ATL",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.596986267102229
"2020-21","Regular Season",2021-03-03,"22000539","TOR vs. DET",TRUE,TRUE,1,720,"Aron Baynes","203382","TOR","Mason Plumlee","203486","DET","DET","TOR","DET","TOR","DET",FALSE,TRUE,FALSE,TRUE,FALSE,"Home",0.556515430550792
"2020-21","Regular Season",2021-03-02,"22000540","MIL vs. DEN",TRUE,TRUE,1,720,"Brook Lopez","201572","MIL","Nikola Jokic","203999","DEN","MIL","MIL","MIL","DEN","MIL",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.634317378311057
"2020-21","Regular Season",2021-03-02,"22000541","SAS vs. NYK",TRUE,TRUE,1,720,"Jakob Poeltl","1627751","SAS","Nerlens Noel","203457","NYK","NYK","NYK","NYK","SAS","NYK",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.602926323253556
"2020-21","Regular Season",2021-03-02,"22000542","LAL vs. PHX",TRUE,TRUE,1,720,"Montrezl Harrell","1626149","LAL","Deandre Ayton","1629028","PHX","PHX","PHX","LAL","LAL","PHX",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.488002157840334
"2020-21","Regular Season",2021-03-03,"22000543","CLE vs. IND",TRUE,TRUE,1,720,"Jarrett Allen","1628386","CLE","Myles Turner","1626167","IND","CLE","CLE","IND","CLE","CLE",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.725223886087767
"2020-21","Regular Season",2021-03-03,"22000544","ATL @ ORL",TRUE,TRUE,1,720,"Nikola Vucevic","202696","ORL","John Collins","1628381","ATL","ORL","ORL","ATL","ATL","ORL",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.443320415958721
"2020-21","Regular Season",2021-03-03,"22000545","PHI vs. UTA",TRUE,TRUE,1,720,"Joel Embiid","203954","PHI","Rudy Gobert","203497","UTA","UTA","UTA","UTA","PHI","UTA",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.589299931555798
"2020-21","Regular Season",2021-03-03,"22000546","HOU vs. BKN",TRUE,TRUE,1,720,"Jae'Sean Tate","1630256","HOU","DeAndre Jordan","201599","BKN","BKN","BKN","BKN","BKN","BKN",FALSE,FALSE,FALSE,FALSE,FALSE,"Home",0.184458350495815
"2020-21","Regular Season",2021-03-03,"22000547","MIN vs. CHA",TRUE,TRUE,1,720,"Karl-Anthony Towns","1626157","MIN","Bismack Biyombo","202687","CHA","MIN","MIN","MIN","MIN","MIN",TRUE,TRUE,TRUE,TRUE,TRUE,"Home",0.579008901174085
"2020-21","Regular Season",2021-03-03,"22000548","NOP vs. CHI",TRUE,TRUE,1,720,"Steven Adams","203500","NOP","Wendell Carter Jr.","1628976","CHI","CHI","CHI","NOP","NOP","NOP",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.68864482774035
"2020-21","Regular Season",2021-03-03,"22000549","OKC @ DAL",TRUE,TRUE,1,720,"Kristaps Porzingis","204001","DAL","Al Horford","201143","OKC","DAL","DAL","DAL","OKC","OKC",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.595746844843371
"2020-21","Regular Season",2021-03-03,"22000550","POR vs. GSW",TRUE,TRUE,1,720,"Enes Kanter","202683","POR","Kevon Looney","1626172","GSW","GSW","GSW","POR","GSW","GSW",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.282288294507122
"2020-21","Regular Season",2021-03-03,"22000551","LAL @ SAC",TRUE,TRUE,1,720,"Richaun Holmes","1626158","SAC","Damian Jones","1627745","LAL","LAL","LAL","SAC","SAC","LAL",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.517501015700456
"2020-21","Regular Season",2021-03-04,"22000552","TOR @ BOS",TRUE,TRUE,1,720,"Daniel Theis","1628464","BOS","Aron Baynes","203382","TOR","BOS","BOS","TOR","BOS","TOR",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.361689843941697
"2020-21","Regular Season",2021-03-04,"22000553","IND vs. DEN",TRUE,TRUE,1,720,"Myles Turner","1626167","IND","Nikola Jokic","203999","DEN","IND","DEN","DEN","IND","DEN",TRUE,FALSE,FALSE,TRUE,FALSE,"Home",0.358648638250512
"2020-21","Regular Season",2021-03-04,"22000554","LAC @ WAS",TRUE,TRUE,1,720,"Moritz Wagner","1629021","WAS","Serge Ibaka","201586","LAC","WAS","LAC","LAC","LAC","LAC",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.406240430693615
"2020-21","Regular Season",2021-03-04,"22000555","MIL @ MEM",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","MEM","Brook Lopez","201572","MIL","MIL","MIL","MEM","MEM","MEM",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.30571612680566
"2020-21","Regular Season",2021-03-04,"22000556","SAS vs. OKC",TRUE,TRUE,1,720,"Jakob Poeltl","1627751","SAS","Isaiah Roby","1629676","OKC","OKC","OKC","SAS","SAS","SAS",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.383966553170865
"2020-21","Regular Season",2021-03-04,"22000557","MIA @ NOP",TRUE,TRUE,1,720,"Steven Adams","203500","NOP","Kelly Olynyk","203482","MIA","NOP","NOP","NOP","MIA","NOP",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.761598477896006
"2020-21","Regular Season",2021-03-04,"22000558","POR vs. SAC",TRUE,TRUE,1,720,"Enes Kanter","202683","POR","Richaun Holmes","1626158","SAC","SAC","SAC","POR","POR","SAC",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.437293051499139
"2020-21","Regular Season",2021-02-02,"22000559","POR @ WAS",TRUE,TRUE,1,720,"Robin Lopez","201577","WAS","Enes Kanter","202683","POR","WAS","WAS","WAS","POR","WAS",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.703639476881492
"2020-21","Regular Season",2021-02-14,"22000560","WAS vs. BOS",TRUE,TRUE,1,720,"Moritz Wagner","1629021","WAS","Daniel Theis","1628464","BOS","BOS","BOS","WAS","WAS","WAS",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.54358388684471
"2020-21","Regular Season",2021-02-14,"22000561","NOP @ DET",TRUE,TRUE,1,720,"Mason Plumlee","203486","DET","Steven Adams","203500","NOP","DET","NOP","NOP","DET","DET",TRUE,FALSE,FALSE,TRUE,TRUE,"Home",0.290393133202628
"2020-21","Regular Season",2021-02-17,"22000562","MEM vs. OKC",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","MEM","Isaiah Roby","1629676","OKC","MEM","OKC","OKC","OKC","OKC",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.463217475164169
"2020-21","Regular Season",2021-02-19,"22000563","CLE vs. DEN",TRUE,TRUE,1,720,"Jarrett Allen","1628386","CLE","Nikola Jokic","203999","DEN","CLE","DEN","DEN","DEN","CLE",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.593092341128813
"2020-21","Regular Season",2021-02-17,"22000564","CHI vs. DET",TRUE,TRUE,1,720,"Wendell Carter Jr.","1628976","CHI","Mason Plumlee","203486","DET","CHI","CHI","DET","CHI","CHI",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.509697810231677
"2020-21","Regular Season",2021-03-04,"22000565","DET @ NYK",TRUE,TRUE,1,720,"Nerlens Noel","203457","NYK","Mason Plumlee","203486","DET","DET","NYK","NYK","NYK","DET",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.433037672895787
"2020-21","Regular Season",2021-03-10,"22000566","WAS @ MEM",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","MEM","Moritz Wagner","1629021","WAS","WAS","WAS","MEM","WAS","WAS",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.608409972282227
"2020-21","Regular Season",2021-03-10,"22000567","SAS @ DAL",TRUE,TRUE,1,720,"Kristaps Porzingis","204001","DAL","Jakob Poeltl","1627751","SAS","SAS","DAL","DAL","DAL","SAS",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.621843299271286
"2020-21","Regular Season",2021-03-11,"22000568","DET @ CHA",TRUE,TRUE,1,720,"Cody Zeller","203469","CHA","Mason Plumlee","203486","DET","DET","DET","CHA","CHA","DET",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.394353721295364
"2020-21","Regular Season",2021-03-11,"22000569","BKN vs. BOS",TRUE,TRUE,1,720,"DeAndre Jordan","201599","BKN","Daniel Theis","1628464","BOS","BKN","BOS","BKN","BOS","BKN",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.689745530590352
"2020-21","Regular Season",2021-03-11,"22000570","ATL @ TOR",TRUE,TRUE,1,720,"Aron Baynes","203382","TOR","Clint Capela","203991","ATL","TOR","ATL","TOR","ATL","TOR",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.540821988217605
"2020-21","Regular Season",2021-03-11,"22000571","MIA vs. ORL",TRUE,TRUE,1,720,"Jimmy Butler","202710","MIA","Nikola Vucevic","202696","ORL","ORL","ORL","ORL","ORL","ORL",FALSE,FALSE,FALSE,FALSE,FALSE,"Home",0.613191016057486
"2020-21","Regular Season",2021-03-11,"22000572","PHI @ CHI",TRUE,TRUE,1,720,"Wendell Carter Jr.","1628976","CHI","Tony Bradley","1628396","PHI","CHI","CHI","PHI","CHI","PHI",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.610801891235643
"2020-21","Regular Season",2021-03-11,"22000573","MIL vs. NYK",TRUE,TRUE,1,720,"Brook Lopez","201572","MIL","Nerlens Noel","203457","NYK","NYK","NYK","MIL","MIL","MIL",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.739193607140024
"2020-21","Regular Season",2021-03-11,"22000574","MIN @ NOP",TRUE,TRUE,1,720,"Steven Adams","203500","NOP","Karl-Anthony Towns","1626157","MIN","NOP","NOP","NOP","NOP","NOP",TRUE,TRUE,TRUE,TRUE,TRUE,"Home",0.560747752803973
"2020-21","Regular Season",2021-03-11,"22000575","OKC vs. DAL",TRUE,TRUE,1,720,"Al Horford","201143","OKC","Willie Cauley-Stein","1626161","DAL","DAL","OKC","DAL","DAL","DAL",FALSE,TRUE,FALSE,FALSE,FALSE,"Home",0.618786602297468
"2020-21","Regular Season",2021-03-11,"22000576","LAC vs. GSW",TRUE,TRUE,1,720,"Serge Ibaka","201586","LAC","Kevon Looney","1626172","GSW","GSW","LAC","LAC","LAC","GSW",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.40910797206331
"2020-21","Regular Season",2021-03-11,"22000577","POR vs. PHX",TRUE,TRUE,1,720,"Enes Kanter","202683","POR","Deandre Ayton","1629028","PHX","PHX","PHX","POR","POR","PHX",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.443008504363228
"2020-21","Regular Season",2021-03-11,"22000578","HOU @ SAC",TRUE,TRUE,1,720,"Marvin Bagley III","1628963","SAC","Justin Patton","1628383","HOU","SAC","HOU","HOU","HOU","SAC",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.483345826602694
"2020-21","Regular Season",2021-03-12,"22000579","PHI @ WAS",TRUE,TRUE,1,720,"Moritz Wagner","1629021","WAS","Joel Embiid","203954","PHI","WAS","PHI","PHI","PHI","PHI",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.25918296142866
"2020-21","Regular Season",2021-03-12,"22000580","DEN @ MEM",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","MEM","Nikola Jokic","203999","DEN","MEM","MEM","MEM","DEN","MEM",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.433186017458755
"2020-21","Regular Season",2021-03-12,"22000581","CLE @ NOP",TRUE,TRUE,1,720,"Steven Adams","203500","NOP","Jarrett Allen","1628386","CLE","NOP","NOP","NOP","NOP","CLE",TRUE,TRUE,TRUE,TRUE,FALSE,"Home",0.527015715885312
"2020-21","Regular Season",2021-03-12,"22000582","MIA @ CHI",TRUE,TRUE,1,720,"Wendell Carter Jr.","1628976","CHI","Kelly Olynyk","203482","MIA","MIA","MIA","CHI","MIA","CHI",FALSE,FALSE,TRUE,FALSE,TRUE,"Home",0.588884378561926
"2020-21","Regular Season",2021-03-12,"22000583","SAS vs. ORL",TRUE,TRUE,1,720,"Jakob Poeltl","1627751","SAS","Nikola Vucevic","202696","ORL","SAS","ORL","SAS","SAS","SAS",TRUE,FALSE,TRUE,TRUE,TRUE,"Home",0.631750627460774
"2020-21","Regular Season",2021-03-12,"22000584","UTA vs. HOU",TRUE,TRUE,1,720,"Rudy Gobert","203497","UTA","Justin Patton","1628383","HOU","HOU","HOU","UTA","HOU","HOU",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.665839057485941
"2020-21","Regular Season",2021-03-12,"22000585","LAL vs. IND",TRUE,TRUE,1,720,"Damian Jones","1627745","LAL","Myles Turner","1626167","IND","LAL","LAL","LAL","IND","LAL",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.514401018698126
"2020-21","Regular Season",2021-03-13,"22000586","OKC vs. NYK",TRUE,TRUE,1,720,"Isaiah Roby","1629676","OKC","Nerlens Noel","203457","NYK","NYK","OKC","OKC","OKC","NYK",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.59601306650033
"2020-21","Regular Season",2021-03-13,"22000587","BKN vs. DET",TRUE,TRUE,1,720,"DeAndre Jordan","201599","BKN","Mason Plumlee","203486","DET","BKN","BKN","DET","BKN","DET",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.604910970186515
"2020-21","Regular Season",2021-03-13,"22000588","TOR @ CHA",TRUE,TRUE,1,720,"Cody Zeller","203469","CHA","Aron Baynes","203382","TOR","TOR","CHA","CHA","CHA","TOR",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.336055624349027
"2020-21","Regular Season",2021-03-13,"22000589","WAS vs. MIL",TRUE,TRUE,1,720,"Alex Len","203458","WAS","Brook Lopez","201572","MIL","MIL","MIL","WAS","MIL","MIL",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.272050533969863
"2020-21","Regular Season",2021-03-13,"22000590","ATL vs. SAC",TRUE,TRUE,1,720,"Clint Capela","203991","ATL","Richaun Holmes","1626158","SAC","SAC","SAC","ATL","ATL","ATL",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.521295065353802
"2020-21","Regular Season",2021-03-13,"22000591","POR @ MIN",TRUE,TRUE,1,720,"Karl-Anthony Towns","1626157","MIN","Enes Kanter","202683","POR","MIN","POR","POR","MIN","MIN",TRUE,FALSE,FALSE,TRUE,TRUE,"Home",0.720294672428175
"2020-21","Regular Season",2021-03-13,"22000592","DEN vs. DAL",TRUE,TRUE,1,720,"Nikola Jokic","203999","DEN","Kristaps Porzingis","204001","DAL","DEN","DEN","DAL","DEN","DEN",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.422571220866742
"2020-21","Regular Season",2021-03-14,"22000593","MEM @ OKC",TRUE,TRUE,1,720,"Moses Brown","1629650","OKC","Jonas Valanciunas","202685","MEM","OKC","OKC","OKC","MEM","MEM",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.590021032608328
"2020-21","Regular Season",2021-03-14,"22000594","UTA @ GSW",TRUE,TRUE,1,720,"Kevon Looney","1626172","GSW","Rudy Gobert","203497","UTA","UTA","GSW","UTA","GSW","UTA",FALSE,TRUE,FALSE,TRUE,FALSE,"Home",0.442383992825684
"2020-21","Regular Season",2021-03-14,"22000595","PHI vs. SAS",TRUE,TRUE,1,720,"Tony Bradley","1628396","PHI","Jakob Poeltl","1627751","SAS","SAS","SAS","PHI","PHI","PHI",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.357188589420211
"2020-21","Regular Season",2021-03-14,"22000596","MIA @ ORL",TRUE,TRUE,1,720,"Nikola Vucevic","202696","ORL","Jimmy Butler","202710","MIA","MIA","MIA","ORL","ORL","MIA",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.398355926902785
"2020-21","Regular Season",2021-03-14,"22000597","ATL vs. CLE",TRUE,TRUE,1,720,"John Collins","1628381","ATL","Jarrett Allen","1628386","CLE","ATL","ATL","CLE","CLE","ATL",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.28208018146983
"2020-21","Regular Season",2021-03-14,"22000598","BOS @ HOU",TRUE,TRUE,1,720,"Justin Patton","1628383","HOU","Daniel Theis","1628464","BOS","HOU","HOU","BOS","BOS","HOU",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.583624106801986
"2020-21","Regular Season",2021-03-14,"22000599","POR @ MIN",TRUE,TRUE,1,720,"Karl-Anthony Towns","1626157","MIN","Enes Kanter","202683","POR","MIN","POR","MIN","MIN","MIN",TRUE,FALSE,TRUE,TRUE,TRUE,"Home",0.721428112697374
"2020-21","Regular Season",2021-03-14,"22000600","TOR @ CHI",TRUE,TRUE,1,720,"Lauri Markkanen","1628374","CHI","Aron Baynes","203382","TOR","TOR","CHI","CHI","TOR","TOR",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.326464623850424
"2020-21","Regular Season",2021-03-14,"22000601","LAC @ NOP",TRUE,TRUE,1,720,"Steven Adams","203500","NOP","Serge Ibaka","201586","LAC","NOP","NOP","LAC","NOP","LAC",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.708926313774326
"2020-21","Regular Season",2021-03-15,"22000602","CHA vs. SAC",TRUE,TRUE,1,720,"Cody Zeller","203469","CHA","Richaun Holmes","1626158","SAC","SAC","SAC","SAC","CHA","SAC",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.41426835801542
"2020-21","Regular Season",2021-03-15,"22000603","WAS vs. MIL",TRUE,TRUE,1,720,"Alex Len","203458","WAS","Brook Lopez","201572","MIL","MIL","MIL","WAS","WAS","MIL",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.273103355435786
"2020-21","Regular Season",2021-03-15,"22000604","BKN vs. NYK",TRUE,TRUE,1,720,"DeAndre Jordan","201599","BKN","Nerlens Noel","203457","NYK","NYK","NYK","BKN","BKN","NYK",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.656058829239068
"2020-21","Regular Season",2021-03-15,"22000605","LAC @ DAL",TRUE,TRUE,1,720,"Kristaps Porzingis","204001","DAL","Ivica Zubac","1627826","LAC","LAC","LAC","DAL","DAL","LAC",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.662014408920323
"2020-21","Regular Season",2021-03-15,"22000606","DEN vs. IND",TRUE,TRUE,1,720,"Nikola Jokic","203999","DEN","Myles Turner","1626167","IND","IND","DEN","DEN","DEN","DEN",FALSE,TRUE,TRUE,TRUE,TRUE,"Home",0.642150268840383
"2020-21","Regular Season",2021-03-15,"22000607","PHX vs. MEM",TRUE,TRUE,1,720,"Deandre Ayton","1629028","PHX","Jonas Valanciunas","202685","MEM","MEM","MEM","PHX","MEM","PHX",FALSE,FALSE,TRUE,FALSE,TRUE,"Home",0.476506254965365
"2020-21","Regular Season",2021-03-15,"22000608","LAL @ GSW",TRUE,TRUE,1,720,"Kevon Looney","1626172","GSW","Damian Jones","1627745","LAL","LAL","LAL","GSW","GSW","GSW",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.584294540841435
"2020-21","Regular Season",2021-03-16,"22000609","UTA @ BOS",TRUE,TRUE,1,720,"Daniel Theis","1628464","BOS","Rudy Gobert","203497","UTA","UTA","BOS","UTA","BOS","UTA",FALSE,TRUE,FALSE,TRUE,FALSE,"Home",0.32194185075639
"2020-21","Regular Season",2021-03-16,"22000610","MIA vs. CLE",TRUE,TRUE,1,720,"Bam Adebayo","1628389","MIA","Jarrett Allen","1628386","CLE","MIA","MIA","CLE","MIA","CLE",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.46573368835486
"2020-21","Regular Season",2021-03-16,"22000611","PHI vs. NYK",TRUE,TRUE,1,720,"Tony Bradley","1628396","PHI","Nerlens Noel","203457","NYK","PHI","NYK","PHI","NYK","PHI",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.43120098650884
"2020-21","Regular Season",2021-03-16,"22000612","CHI vs. OKC",TRUE,TRUE,1,720,"Lauri Markkanen","1628374","CHI","Moses Brown","1629650","OKC","OKC","CHI","CHI","OKC","CHI",FALSE,TRUE,TRUE,FALSE,TRUE,"Home",0.280676319874128
"2020-21","Regular Season",2021-03-16,"22000613","ATL @ HOU",TRUE,TRUE,1,720,"Justin Patton","1628383","HOU","John Collins","1628381","ATL","HOU","ATL","ATL","ATL","ATL",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.635367714234749
"2020-21","Regular Season",2021-03-16,"22000614","POR vs. NOP",TRUE,TRUE,1,720,"Enes Kanter","202683","POR","Steven Adams","203500","NOP","POR","NOP","NOP","POR","NOP",TRUE,FALSE,FALSE,TRUE,FALSE,"Home",0.232795065463343
"2020-21","Regular Season",2021-03-16,"22000615","LAL vs. MIN",TRUE,TRUE,1,720,"Damian Jones","1627745","LAL","Karl-Anthony Towns","1626157","MIN","LAL","LAL","MIN","MIN","LAL",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.32525084642484
"2020-21","Regular Season",2021-03-17,"22000616","TOR @ DET",TRUE,TRUE,1,720,"Mason Plumlee","203486","DET","Chris Boucher","1628449","TOR","DET","TOR","TOR","TOR","DET",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.588685133212567
"2020-21","Regular Season",2021-03-17,"22000617","BKN @ IND",TRUE,TRUE,1,720,"Myles Turner","1626167","IND","DeAndre Jordan","201599","BKN","BKN","BKN","IND","BKN","IND",FALSE,FALSE,TRUE,FALSE,TRUE,"Home",0.31580637079414
"2020-21","Regular Season",2021-03-17,"22000618","PHI vs. MIL",TRUE,TRUE,1,720,"Tony Bradley","1628396","PHI","Brook Lopez","201572","MIL","MIL","PHI","PHI","PHI","PHI",FALSE,TRUE,TRUE,TRUE,TRUE,"Home",0.207610229322994
"2020-21","Regular Season",2021-03-17,"22000619","WAS vs. SAC",TRUE,TRUE,1,720,"Alex Len","203458","WAS","Richaun Holmes","1626158","SAC","SAC","WAS","WAS","WAS","WAS",FALSE,TRUE,TRUE,TRUE,TRUE,"Home",0.460118364533474
"2020-21","Regular Season",2021-03-17,"22000620","CLE vs. BOS",TRUE,TRUE,1,720,"Jarrett Allen","1628386","CLE","Daniel Theis","1628464","BOS","CLE","BOS","BOS","BOS","BOS",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.717947204230394
"2020-21","Regular Season",2021-03-17,"22000621","SAS @ CHI",TRUE,TRUE,1,720,"Lauri Markkanen","1628374","CHI","Jakob Poeltl","1627751","SAS","SAS","CHI","SAS","SAS","SAS",FALSE,TRUE,FALSE,FALSE,FALSE,"Home",0.339977775234427
"2020-21","Regular Season",2021-03-17,"22000622","GSW @ HOU",TRUE,TRUE,1,720,"Christian Wood","1626174","HOU","Kevon Looney","1626172","GSW","HOU","GSW","GSW","GSW","GSW",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.4702769209127
"2020-21","Regular Season",2021-03-17,"22000623","MIA @ MEM",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","MEM","Bam Adebayo","1628389","MIA","MIA","MEM","MEM","MEM","MIA",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.384541789932961
"2020-21","Regular Season",2021-03-17,"22000624","DEN vs. CHA",TRUE,TRUE,1,720,"Nikola Jokic","203999","DEN","Cody Zeller","203469","CHA","CHA","CHA","DEN","DEN","CHA",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.671760877109619
"2020-21","Regular Season",2021-03-17,"22000625","LAC @ DAL",TRUE,TRUE,1,720,"Kristaps Porzingis","204001","DAL","Ivica Zubac","1627826","LAC","LAC","LAC","DAL","DAL","DAL",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.660897069772954
"2020-21","Regular Season",2021-03-18,"22000626","ATL vs. OKC",TRUE,TRUE,1,720,"Clint Capela","203991","ATL","Isaiah Roby","1629676","OKC","OKC","ATL","ATL","ATL","OKC",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.475014967193258
