"season","season_type","game_date","game_id","matchup","team_abbrev","team_id","opp_team_abbrev","possession","won_tip","score_first","score_first_2Q","score_first_3Q","score_first_4Q","win_tip_prob_xtip","home_team","spread","score_first_prob_glmnet","score_first_prob_earth","model","score_first_prob_glmnet_2Q","score_first_prob_earth_2Q","score_first_prob_glmnet_3Q","score_first_prob_earth_3Q","score_first_prob_glmnet_4Q","score_first_prob_earth_4Q"
"2021-22","Regular Season",2021-11-18,"22100225","MIA vs. WAS","WAS","1610612764","MIA","MIA",FALSE,TRUE,TRUE,TRUE,FALSE,0.301164321808532,FALSE,6.5,0.435327505674919,0.406008741282824,"all",0.54164362558883,0.562005244749258,0.527328598904676,0.540947504437469,0.44562993365908,0.435286986177906
"2021-22","Regular Season",2021-11-18,"22100226","LAC @ MEM","LAC","1610612746","MEM","MEM",FALSE,FALSE,FALSE,TRUE,FALSE,0.215994751863753,FALSE,-1,0.433501548576446,0.411560575022581,"all",0.559338472625209,0.588094777173692,0.562401907418421,0.594205770199295,0.425592984559133,0.408941287002884
"2021-22","Regular Season",2021-11-18,"22100227","SAS @ MIN","SAS","1610612759","MIN","MIN",FALSE,FALSE,TRUE,TRUE,TRUE,0.235840669742807,FALSE,2,0.430818606653258,0.404798305769565,"all",0.555227050571089,0.582053969899175,0.551423298143168,0.577505872574124,0.429667227512716,0.415039505880865
"2021-22","Regular Season",2021-11-18,"22100228","DEN vs. PHI","PHI","1610612755","DEN","PHI",TRUE,FALSE,FALSE,TRUE,TRUE,0.63288149459229,FALSE,7.5,0.513517443976782,0.510008988262623,"all",0.472133931685936,0.458440565032059,0.45460045454469,0.432551199186176,0.53792901526859,0.540026161066398
"2021-22","Regular Season",2021-11-18,"22100229","UTA vs. TOR","TOR","1610612761","UTA","UTA",FALSE,FALSE,TRUE,FALSE,FALSE,0.263367078602243,FALSE,10.5,0.416403606860906,0.376887627009142,"all",0.549512062155876,0.573634785744427,0.5261734893299,0.520174321698443,0.433335573495168,0.423540663544793
"2021-22","Regular Season",2021-11-19,"22100230","CHA vs. IND","CHA","1610612766","IND","CHA",TRUE,TRUE,FALSE,TRUE,FALSE,0.591574032089136,TRUE,1,0.518712428314876,0.52576877281357,"all",0.484970827839633,0.47123044699581,0.480286451902311,0.471040694263481,0.520137296191949,0.52715669084473
"2021-22","Regular Season",2021-11-19,"22100231","GSW @ DET","DET","1610612765","GSW","DET",TRUE,TRUE,FALSE,TRUE,TRUE,0.375254600788087,TRUE,2,0.467421077832088,0.449818928539434,"all",0.52046799676197,0.539149529353325,0.520530135852034,0.534516803539152,0.472580948299395,0.458277637204597
"2021-22","Regular Season",2021-11-19,"22100232","LAL @ BOS","BOS","1610612738","LAL","LAL",FALSE,FALSE,TRUE,TRUE,FALSE,0.423646629098549,TRUE,1,0.48051570984152,0.470221401898563,"all",0.512532300895354,0.523992380361574,0.51299187826446,0.523082214497461,0.483206986441553,0.473641271187925
"2021-22","Regular Season",2021-11-19,"22100233","BKN vs. ORL","BKN","1610612751","ORL","ORL",FALSE,TRUE,TRUE,FALSE,FALSE,0.630052689091103,TRUE,-9.5,0.549557549379134,0.585080933197655,"all",0.478662228924889,0.45918831985663,0.492537603529851,0.496219796063722,0.528583103262973,0.539375921021774
"2021-22","Regular Season",2021-11-19,"22100234","MIL vs. OKC","MIL","1610612749","OKC","MIL",TRUE,TRUE,TRUE,TRUE,FALSE,0.66979597937646,TRUE,-13,0.565795758639002,0.612892103345189,"all",0.472153453198912,0.446800417623082,0.491380385895077,0.496274054524657,0.537289286989971,0.551947087071787
"2021-22","Regular Season",2021-11-19,"22100235","LAC @ NOP","NOP","1610612740","LAC","LAC",FALSE,FALSE,FALSE,TRUE,TRUE,0.628539089949622,TRUE,4.5,0.519708776665594,0.522222588446192,"all",0.478910269059317,0.45966120312838,0.466538163617828,0.447355215621485,0.528251155643895,0.538896060858918
"2021-22","Regular Season",2021-11-19,"22100236","DEN vs. CHI","DEN","1610612743","CHI","CHI",FALSE,TRUE,TRUE,FALSE,TRUE,0.512465848361677,TRUE,3.5,0.495422650617936,0.48831696813552,"all",0.497953494181779,0.496077775756631,0.490986189791533,0.486705794007332,0.50274271880762,0.501948963363008
"2021-22","Regular Season",2021-11-19,"22100237","PHX vs. DAL","PHX","1610612756","DAL","PHX",TRUE,FALSE,FALSE,FALSE,TRUE,0.388683613335854,TRUE,-8.5,0.492674439327438,0.501479821513522,"all",0.51826666830179,0.53494939774958,0.537611934281472,0.567145505278335,0.475527646084747,0.462534426998973
"2021-22","Regular Season",2021-11-19,"22100238","SAC vs. TOR","SAC","1610612758","TOR","SAC",TRUE,TRUE,FALSE,FALSE,TRUE,0.637013535888319,TRUE,-3.5,0.538518116245978,0.5608422238958,"all",0.47752166174058,0.45701454988643,0.47990141485628,0.472860115216772,0.530109357528595,0.541581782805589
"2021-22","Regular Season",2021-11-19,"22100230","CHA vs. IND","IND","1610612754","CHA","CHA",FALSE,FALSE,TRUE,FALSE,TRUE,0.408425967910864,FALSE,-1,0.481287571685124,0.474194539516678,"all",0.515029172160367,0.52876582878151,0.519713548097689,0.534839166603064,0.479862703808051,0.468802203217085
"2021-22","Regular Season",2021-11-19,"22100231","GSW @ DET","GSW","1610612744","DET","DET",FALSE,FALSE,TRUE,FALSE,FALSE,0.624745399211913,FALSE,-2,0.532578922167912,0.550144656200436,"all",0.47953200323803,0.460846756964936,0.479469864147966,0.471363540934831,0.527419051700605,0.537693022614185
"2021-22","Regular Season",2021-11-19,"22100232","LAL @ BOS","LAL","1610612747","BOS","LAL",TRUE,TRUE,FALSE,FALSE,TRUE,0.576353370901451,FALSE,-1,0.51948429015848,0.52974194290569,"all",0.487467699104646,0.476003891651409,0.48700812173554,0.482812102922692,0.516793013558447,0.522313420827118
"2021-22","Regular Season",2021-11-19,"22100233","BKN vs. ORL","ORL","1610612753","BKN","ORL",TRUE,FALSE,FALSE,TRUE,TRUE,0.369947310908897,FALSE,9.5,0.450442450620866,0.414883346860809,"all",0.521337771075111,0.54080796844368,0.507462396470149,0.493976104027796,0.471416896737027,0.456596951009305
"2021-22","Regular Season",2021-11-19,"22100234","MIL vs. OKC","OKC","1610612760","MIL","MIL",FALSE,FALSE,FALSE,FALSE,TRUE,0.33020402062354,FALSE,13,0.434204241360998,0.387072986989849,"all",0.527846546801088,0.553195888083129,0.508619614104923,0.466482152164635,0.462710713010029,0.444045210165296
"2021-22","Regular Season",2021-11-19,"22100235","LAC @ NOP","LAC","1610612746","NOP","LAC",TRUE,TRUE,TRUE,FALSE,FALSE,0.371460910050378,FALSE,-4.5,0.480291223334406,0.477740698823444,"all",0.521089730940683,0.540335084598392,0.533461836382172,0.558475773906446,0.471748844356105,0.457076171038814
"2021-22","Regular Season",2021-11-19,"22100236","DEN vs. CHI","CHI","1610612741","DEN","CHI",TRUE,FALSE,FALSE,TRUE,FALSE,0.487534151638323,FALSE,-3.5,0.504577349382064,0.511646266369622,"all",0.502046505818221,0.503918487881086,0.509013810208467,0.519191867121179,0.49725728119238,0.493996378943029
"2021-22","Regular Season",2021-11-19,"22100237","PHX vs. DAL","DAL","1610612742","PHX","PHX",FALSE,TRUE,TRUE,TRUE,FALSE,0.611316386664146,FALSE,8.5,0.507325560672562,0.498483393301159,"all",0.48173333169821,0.465046883916763,0.462388065718528,0.43094042658762,0.524472353915253,0.533431040524766
"2021-22","Regular Season",2021-11-19,"22100238","SAC vs. TOR","TOR","1610612761","SAC","SAC",FALSE,FALSE,TRUE,TRUE,FALSE,0.362986464111681,FALSE,3.5,0.461481883754022,0.439121535600075,"all",0.52247833825942,0.542981741136327,0.52009858514372,0.53302240688414,0.469890642471405,0.454394127740784
"2021-22","Regular Season",2021-11-20,"22100239","NYK vs. HOU","NYK","1610612752","HOU","NYK",TRUE,TRUE,FALSE,FALSE,FALSE,0.443391788964524,TRUE,-12,0.518090440145593,0.53531504277993,"all",0.511325458850279,0.517753911602736,0.53318840719526,0.562825226155877,0.485886418842909,0.48000314157351
"2021-22","Regular Season",2021-11-20,"22100240","NOP @ IND","IND","1610612754","NOP","NOP",FALSE,TRUE,FALSE,TRUE,FALSE,0.348674771370046,TRUE,-7.5,0.481938348358698,0.483580534932356,"all",0.530243462918069,0.547341632190719,0.543206710904799,0.575709560076249,0.462333009739323,0.450073320082749
"2021-22","Regular Season",2021-11-20,"22100241","MIA @ WAS","WAS","1610612764","MIA","MIA",FALSE,FALSE,FALSE,TRUE,FALSE,0.252483408691528,TRUE,2,0.432289592495204,0.409710994917456,"all",0.549367115462338,0.577050270273696,0.544299126778191,0.571406596452845,0.438584366054027,0.420044176239748
"2021-22","Regular Season",2021-11-20,"22100242","ATL vs. CHA","ATL","1610612737","CHA","CHA",FALSE,FALSE,TRUE,TRUE,FALSE,0.53177745431474,TRUE,-7.5,0.528299202304554,0.544316670622362,"all",0.493641621792679,0.490027008569693,0.507716257639976,0.519586756404752,0.507924208923358,0.508066751519354
"2021-22","Regular Season",2021-11-20,"22100243","BOS vs. OKC","BOS","1610612738","OKC","BOS",TRUE,TRUE,TRUE,TRUE,TRUE,0.578239887454982,TRUE,-9.5,0.545385171496743,0.568473385365379,"all",0.484349184070958,0.475465351593827,0.502389168390723,0.512403495827526,0.519502083721591,0.522810018656122
"2021-22","Regular Season",2021-11-20,"22100244","ORL @ MIL","MIL","1610612749","ORL","ORL",FALSE,TRUE,TRUE,TRUE,TRUE,0.443215360362484,TRUE,-12.5,0.519395690730676,0.537502273382698,"all",0.511360744334847,0.51780920541871,0.534144677168367,0.564648930153999,0.485842455073605,0.479947190363414
"2021-22","Regular Season",2021-11-20,"22100245","MIN vs. MEM","MIN","1610612750","MEM","MEM",FALSE,TRUE,TRUE,TRUE,FALSE,0.347955557995676,TRUE,-2.5,0.468272961453142,0.460840603891285,"all",0.53038684965942,0.547565290675113,0.53413811940944,0.558261156980813,0.462154670279501,0.449847156013204
"2021-22","Regular Season",2021-11-20,"22100246","PHI @ POR","POR","1610612757","PHI","POR",TRUE,TRUE,FALSE,TRUE,FALSE,0.480531950662408,TRUE,-7.5,0.515338836819863,0.527373180339713,"all",0.503895509941892,0.50610637835092,0.517672389767903,0.535406083191953,0.495145081226674,0.491790475345069
"2021-22","Regular Season",2021-11-20,"22100247","UTA @ SAC","SAC","1610612758","UTA","SAC",TRUE,TRUE,TRUE,FALSE,FALSE,0.362318883957764,TRUE,7.5,0.445056849525529,0.421049705718392,"all",0.527522370739526,0.543095112463299,0.512869525232485,0.518087418867053,0.465718041447629,0.454367657447799
"2021-22","Regular Season",2021-11-20,"22100239","NYK vs. HOU","HOU","1610612745","NYK","NYK",FALSE,FALSE,TRUE,TRUE,TRUE,0.556608211035476,FALSE,12,0.481909559854407,0.46470137462668,"all",0.488674541149721,0.482241191294589,0.46681159280474,0.40933228851703,0.514113581157091,0.515949324876123
"2021-22","Regular Season",2021-11-20,"22100240","NOP @ IND","NOP","1610612740","IND","NOP",TRUE,FALSE,TRUE,FALSE,TRUE,0.651325228629954,FALSE,7.5,0.518061651641302,0.516435946935397,"all",0.469756537081931,0.452653508484896,0.456793289095201,0.429083120006418,0.537666990260677,0.545911134424548
"2021-22","Regular Season",2021-11-20,"22100241","MIA @ WAS","MIA","1610612748","WAS","MIA",TRUE,TRUE,TRUE,FALSE,TRUE,0.747516591308472,FALSE,-2,0.567710407504796,0.590304966637801,"all",0.450632884537662,0.422944942885297,0.455700873221809,0.433398098506186,0.561415633945973,0.57600162943258
"2021-22","Regular Season",2021-11-20,"22100242","ATL vs. CHA","CHA","1610612766","ATL","CHA",TRUE,TRUE,FALSE,FALSE,TRUE,0.46822254568526,FALSE,7.5,0.471700797695446,0.45569969948499,"all",0.506358378207321,0.509968090093612,0.492283742360024,0.485305473199004,0.492075791076642,0.487882129348603
"2021-22","Regular Season",2021-11-20,"22100243","BOS vs. OKC","OKC","1610612760","BOS","BOS",FALSE,FALSE,FALSE,FALSE,FALSE,0.421760112545018,FALSE,9.5,0.454614828503257,0.431542804944705,"all",0.515650815929042,0.524529756923461,0.497610831609277,0.482949857924017,0.480497916278409,0.473147206904944
"2021-22","Regular Season",2021-11-20,"22100244","ORL @ MIL","ORL","1610612753","MIL","ORL",TRUE,FALSE,FALSE,FALSE,FALSE,0.556784639637516,FALSE,12.5,0.480604309269324,0.462514133514755,"all",0.488639255665153,0.482185897517188,0.465855322831633,0.402937786530402,0.514157544926395,0.516005308751304
"2021-22","Regular Season",2021-11-20,"22100245","MIN vs. MEM","MEM","1610612763","MIN","MEM",TRUE,FALSE,FALSE,FALSE,TRUE,0.652044442004324,FALSE,2.5,0.531727038546858,0.539175794538847,"all",0.46961315034058,0.452429850416847,0.46586188059056,0.4465757317734,0.537845329720499,0.54613765098041
"2021-22","Regular Season",2021-11-20,"22100246","PHI @ POR","PHI","1610612755","POR","POR",FALSE,FALSE,TRUE,FALSE,TRUE,0.519468049337592,FALSE,7.5,0.484661163180137,0.472643269916553,"all",0.496104490058108,0.493888719094529,0.482327610232097,0.469470608256096,0.504854918773326,0.504157374161883
"2021-22","Regular Season",2021-11-20,"22100247","UTA @ SAC","UTA","1610612762","SAC","SAC",FALSE,FALSE,FALSE,TRUE,TRUE,0.637681116042236,FALSE,-7.5,0.554943150474471,0.578966382496746,"all",0.472477629260474,0.456900020679657,0.487130474767515,0.486805774022519,0.534281958552371,0.541610419569328
"2021-22","Regular Season",2021-11-21,"22100248","LAC vs. DAL","LAC","1610612746","DAL","DAL",FALSE,TRUE,TRUE,TRUE,FALSE,0.293885762553113,TRUE,-1.5,0.456663337629964,0.439076336239327,"all",0.536286562203324,0.564071506797254,0.545379650140804,0.571544934405862,0.444808527486232,0.432394131891447
"2021-22","Regular Season",2021-11-21,"22100249","LAL @ DET","DET","1610612765","LAL","LAL",FALSE,FALSE,TRUE,TRUE,FALSE,0.286586067387036,TRUE,7.5,0.435366279573415,0.396439028763416,"all",0.537566919684025,0.566314463413235,0.527681240353432,0.540955632652648,0.442882350460711,0.430100520059165
"2021-22","Regular Season",2021-11-21,"22100250","NYK @ CHI","CHI","1610612741","NYK","NYK",FALSE,FALSE,TRUE,FALSE,TRUE,0.490570889941325,TRUE,-5,0.508912970535925,0.51987724040607,"all",0.501662919164344,0.502945482134414,0.512650249743415,0.523760801307371,0.497145283229063,0.49496861044513
"2021-22","Regular Season",2021-11-21,"22100251","PHX vs. DEN","PHX","1610612756","DEN","PHX",TRUE,TRUE,FALSE,TRUE,TRUE,0.556799633648472,TRUE,-8.5,0.531634253075205,0.557633343723968,"all",0.489984111779085,0.482251079099798,0.506566964609951,0.516102456238755,0.514839997424998,0.516173383415876
"2021-22","Regular Season",2021-11-21,"22100252","GSW vs. TOR","GSW","1610612744","TOR","GSW",TRUE,TRUE,FALSE,FALSE,TRUE,0.664780237603346,TRUE,-10.5,0.560300688660209,0.601360934240564,"all",0.470971906554973,0.448672298160369,0.488701742961198,0.489904311616991,0.543590372588649,0.550587493807627
"2021-22","Regular Season",2021-11-21,"22100248","LAC vs. DAL","DAL","1610612742","LAC","DAL",TRUE,FALSE,FALSE,FALSE,TRUE,0.706114237446887,FALSE,1.5,0.543336662370036,0.560886361683006,"all",0.463713437796676,0.435924850628902,0.454620349859196,0.433095459798709,0.555191472513768,0.563651673338874
"2021-22","Regular Season",2021-11-21,"22100249","LAL @ DET","LAL","1610612747","DET","LAL",TRUE,TRUE,FALSE,FALSE,TRUE,0.713413932612964,FALSE,-7.5,0.564633720426584,0.60352473112009,"all",0.462433080315975,0.433681898345263,0.472318759646568,0.463747246904111,0.557117649539289,0.565950220487567
"2021-22","Regular Season",2021-11-21,"22100250","NYK @ CHI","NYK","1610612752","CHI","NYK",TRUE,TRUE,FALSE,TRUE,FALSE,0.509429110058675,FALSE,5,0.491087029464075,0.480084955658556,"all",0.498337080835656,0.497050814604973,0.487349750256585,0.480961615048595,0.502854716770937,0.501008021139421
"2021-22","Regular Season",2021-11-21,"22100251","PHX vs. DEN","DEN","1610612743","PHX","PHX",FALSE,FALSE,TRUE,FALSE,FALSE,0.443200366351528,FALSE,8.5,0.468365746924795,0.442329295787301,"all",0.510015888220915,0.517745222176564,0.493433035390048,0.488625054484617,0.485160002575002,0.479808422235009
"2021-22","Regular Season",2021-11-21,"22100252","GSW vs. TOR","TOR","1610612761","GSW","GSW",FALSE,FALSE,TRUE,TRUE,FALSE,0.335219762396654,FALSE,10.5,0.439699311339791,0.398602758487157,"all",0.529028093445027,0.551324037474355,0.511298257038802,0.496296946074126,0.456409627411351,0.445433481212539
"2021-22","Regular Season",2021-11-22,"22100262","SAC vs. PHI","SAC","1610612758","PHI","PHI",FALSE,FALSE,FALSE,TRUE,TRUE,0.266827695839995,TRUE,-5,0.457328901074373,0.446231048359503,"all",0.548983828312453,0.572860690263345,0.55833874183661,0.592623589444341,0.448418030421991,0.423399537298678
"2021-22","Regular Season",2021-11-22,"22100262","SAC vs. PHI","PHI","1610612755","SAC","PHI",TRUE,TRUE,TRUE,FALSE,FALSE,0.733172304160005,FALSE,5,0.542671098925627,0.553785001036462,"all",0.451016171687547,0.427134510045078,0.44166125816339,0.413063759984011,0.551581969578009,0.572714913596269
"2021-22","Regular Season",2021-11-23,"22100263","MIA @ DET","DET","1610612765","MIA","MIA",FALSE,FALSE,TRUE,FALSE,FALSE,0.228045001435717,TRUE,10.5,0.40689370271175,0.364675731489637,"all",0.556889687337151,0.58450293306318,0.533004418299481,0.528702505826598,0.434394392162425,0.411519599614807
"2021-22","Regular Season",2021-11-23,"22100264","LAL @ NYK","NYK","1610612752","LAL","NYK",TRUE,TRUE,FALSE,FALSE,TRUE,0.327111579029944,TRUE,-4.5,0.469499951799129,0.463549416728799,"all",0.536259685083744,0.554028321060346,0.53630906196718,0.57326101227746,0.458149212259705,0.442677407473439
"2021-22","Regular Season",2021-11-23,"22100265","DEN @ POR","POR","1610612757","DEN","POR",TRUE,FALSE,FALSE,FALSE,TRUE,0.746772707104959,TRUE,-9.5,0.584588282375428,0.623178639506736,"all",0.448338659809815,0.42318722059695,0.470006031805613,0.461992983070778,0.559591330364053,0.576718127265874
"2021-22","Regular Season",2021-11-23,"22100266","LAC vs. DAL","LAC","1610612746","DAL","DAL",FALSE,TRUE,TRUE,FALSE,TRUE,0.282895450131233,TRUE,-3,0.454813241922661,0.442142849116652,"all",0.545487040243953,0.567694377304204,0.541932983154726,0.581912686777353,0.447516682766823,0.428699797523063
