"player_id","player_name","pts_rollsum_10","pts_rollsum_25","pts_rollsum_50","pts_rollsum_100","start_rollsum_10","start_rollsum_25","start_rollsum_50","start_rollsum_100","start_rollmean_10","start_rollmean_25","start_rollmean_50","start_rollmean_100","fgpct_10","fgpct_25","fgpct_50","fgpct_100","ftpct_10","ftpct_25","ftpct_50","ftpct_100","usg_10","usg_25","usg_50","usg_100","took_team_first_shot_rollmean_10","took_team_first_shot_rollmean_25","took_team_first_shot_rollmean_50","took_team_first_shot_rollmean_100","made_team_first_basket_rollmean_10","made_team_first_basket_rollmean_25","made_team_first_basket_rollmean_50","made_team_first_basket_rollmean_100","made_team_first_fgm_rollmean_10","made_team_first_fgm_rollmean_25","made_team_first_fgm_rollmean_50","made_team_first_fgm_rollmean_100","made_first_basket_rollmean_10","made_first_basket_rollmean_25","made_first_basket_rollmean_50","made_first_basket_rollmean_100","made_first_fgm_rollmean_10","made_first_fgm_rollmean_25","made_first_fgm_rollmean_50","made_first_fgm_rollmean_100"
"1626164","Devin Booker",271,684,1382,2681,10,25,50,100,1,1,1,1,0.478468899521531,0.476653696498055,0.489065606361829,0.469985358711567,0.819672131147541,0.859872611464968,0.872964169381108,0.869257950530035,0.33123184468046,0.314058596259977,0.31083053489403,0.316382009280869,0,0.04,0.2,0.22,0.1,0.16,0.2,0.24,0.1,0.2,0.22,0.24,0,0.08,0.1,0.14,0,0.08,0.1,0.14
"1626166","Cameron Payne",113,321,485,1025,7,14,20,26,0.7,0.56,0.4,0.26,0.37719298245614,0.410958904109589,0.398305084745763,0.401020408163265,0.65,0.765957446808511,0.779661016949153,0.8125,0.218440839864003,0.242967853767741,0.232364421376483,0.245157730614241,0.5,0.28,0.22,0.210526315789474,0.2,0.12,0.08,0.12280701754386,0.1,0.08,0.06,0.12280701754386,0.1,0.04,0.04,0.0526315789473684,0.1,0.04,0.04,0.0526315789473684
"1626167","Myles Turner",177,406,724,1385,10,25,50,100,1,1,1,1,0.571428571428571,0.529411764705882,0.519607843137255,0.50775594622544,0.703703703703704,0.792452830188679,0.79874213836478,0.777089783281734,0.20813975398945,0.214598777860022,0.190245759588774,0.181816552824546,0.2,0.32,0.24,0.19,0.2,0.36,0.32,0.25,0.2,0.32,0.32,0.23,0.1,0.16,0.16,0.11,0.1,0.2,0.18,0.12
"1626168","Trey Lyles",60,173,448,926,0,5,20,26,0,0.2,0.4,0.26,0.408163265306122,0.421428571428571,0.469325153374233,0.457227138643068,0.785714285714286,0.769230769230769,0.8125,0.796296296296296,0.208798499810766,0.206686173224663,0.196845987187083,0.205519609757779,0.1,0.16,0.1,0.1,0.1,0.16,0.16,0.15,0.1,0.16,0.18,0.16,0,0.04,0.04,0.03,0,0.04,0.06,0.04
"1626169","Stanley Johnson",84,169,359,564,6,14,29,40,0.6,0.56,0.58,0.4,0.45,0.447761194029851,0.449122807017544,0.427331887201735,0.709677419354839,0.744186046511628,0.738636363636364,0.755905511811024,0.136087613097779,0.128890319798084,0.135088753293391,0.131631391134678,0.2,0.16,0.14,0.17,0.3,0.24,0.12,0.12,0.3,0.24,0.12,0.12,0.1,0.16,0.08,0.07,0.1,0.16,0.08,0.07
"1626170","Jerian Grant",38,100,195,563,0,0,1,12,0,0,0.02,0.12,0.35,0.430232558139535,0.409356725146199,0.411764705882353,0.75,0.647058823529412,0.72972972972973,0.740740740740741,0.201249636934789,0.173526259763242,0.141447673663429,0.152586461938565,0.2,0.08,0.1,0.126984126984127,0.2,0.08,0.1,0.126984126984127,0.2,0.08,0.1,0.126984126984127,0,0,0.02,0.0317460317460317,0,0,0.02,0.0317460317460317
"1626171","Bobby Portis",135,342,612,1394,2,7,16,65,0.2,0.28,0.32,0.65,0.517241379310345,0.486486486486487,0.46617915904936,0.4764353041988,0.666666666666667,0.764705882352941,0.774193548387097,0.767741935483871,0.229325091926227,0.217844017102263,0.210700499395751,0.211785620351936,0.4,0.36,0.28,0.22,0.3,0.32,0.28,0.21,0.3,0.32,0.32,0.22,0.2,0.2,0.22,0.13,0.2,0.2,0.24,0.13
"1626172","Kevon Looney",68,162,304,610,9,24,40,88,0.9,0.96,0.8,0.88,0.756756756756757,0.669902912621359,0.663366336633663,0.623529411764706,0.571428571428571,0.6,0.610169491525424,0.610687022900763,0.0987203143456022,0.0959954140515184,0.102533481319578,0.109805744706837,0.1,0.12,0.1,0.1,0.3,0.2,0.22,0.2,0.3,0.2,0.24,0.2,0.2,0.12,0.12,0.12,0.1,0.08,0.12,0.12
"1626173","Rashad Vaughn",8,52,129,321,0,0,2,8,0,0,0.04,0.08,0.375,0.387755102040816,0.396825396825397,0.348189415041783,NA,0.666666666666667,0.555555555555556,0.588235294117647,0.117678004100637,0.139800940836637,0.159898363007623,0.152249779526115,0.125,0.125,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1626174","Christian Wood",158,409,889,1786,1,3,28,77,0.1,0.12,0.56,0.77,0.530434782608696,0.552346570397112,0.543918918918919,0.506230529595016,0.666666666666667,0.693877551020408,0.645021645021645,0.631027253668763,0.258206139937072,0.265101161234733,0.247637107543182,0.245365939743692,0.1,0.2,0.34,0.32,0,0.08,0.26,0.29,0,0.16,0.3,0.29,0,0.04,0.18,0.16,0,0.04,0.18,0.16
"1626175","Jordan Mickey",28,97,135,160,1,3,4,4,0.1,0.12,0.08,0.0588235294117647,0.461538461538462,0.471264367816092,0.462809917355372,0.448979591836735,0.6,0.684210526315789,0.636363636363636,0.604651162790698,0.161169994915162,0.17233525655153,0.165615105056001,0.168895420482124,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0
"1626176","Rakeem Christmas",8,51,63,63,0,0,0,0,0,0,0,0,0.285714285714286,0.447368421052632,0.466666666666667,0.466666666666667,0.5,0.708333333333333,0.724137931034483,0.724137931034483,0.105166417411201,0.126962037238476,0.131725849863895,0.131725849863895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626177","Dakari Johnson",9,30,55,55,1,3,6,6,0.1,0.12,0.181818181818182,0.181818181818182,0.75,0.565217391304348,0.564102564102564,0.564102564102564,0.5,0.5,0.55,0.55,0.0988876306084164,0.126687881579378,0.135202061028692,0.135202061028692,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
"1626178","Rondae Hollis-Jefferson",18,76,204,641,0,2,5,8,0,0.08,0.1,0.08,0.727272727272727,0.472727272727273,0.480519480519481,0.468253968253968,0.4,0.638888888888889,0.662650602409639,0.714285714285714,0.0754667257623038,0.133294817038744,0.141903213950573,0.182653761128399,0.3,0.2,0.24,0.27,0.2,0.16,0.26,0.27,0.3,0.2,0.26,0.25,0.1,0.04,0.08,0.09,0.1,0.04,0.06,0.09
"1626179","Terry Rozier",235,531,1064,2004,10,25,50,100,1,1,1,1,0.425233644859813,0.415821501014199,0.435114503816794,0.432731508444962,0.805555555555556,0.840579710144927,0.880597014925373,0.846441947565543,0.280676932673351,0.277417266555131,0.256978905356936,0.244885391194275,0.2,0.2,0.24,0.17,0.2,0.16,0.22,0.15,0.2,0.16,0.26,0.17,0,0.08,0.12,0.07,0,0.08,0.14,0.09
"1626181","Norman Powell",187,379,892,1739,0,5,27,77,0,0.2,0.54,0.77,0.480916030534351,0.460992907801418,0.450229709035222,0.456809338521401,0.808510638297872,0.76530612244898,0.78714859437751,0.82648401826484,0.286787931451014,0.261249531615327,0.250879033298663,0.228412161308887,0.1,0.16,0.24,0.29,0.1,0.24,0.22,0.27,0.1,0.28,0.26,0.3,0,0.12,0.12,0.14,0,0.12,0.12,0.13
"1626183","Branden Dawson",5,5,5,5,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,1,1,1,1,0.0871524879839447,0.0871524879839447,0.0871524879839447,0.0871524879839447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626184","Chasson Randle",86,174,307,592,0,2,5,7,0,0.08,0.1,0.07,0.371794871794872,0.36969696969697,0.375912408759124,0.398390342052314,0.80952380952381,0.78125,0.78125,0.766917293233083,0.177298916697122,0.178669184407863,0.156263083081419,0.163884886136106,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143
"1626185","Jarell Martin",19,81,174,612,0,0,6,25,0,0,0.12,0.25,0.304347826086957,0.483870967741935,0.43312101910828,0.450757575757576,0.5,0.5,0.631578947368421,0.761061946902655,0.153291065457955,0.171147791024584,0.1643462155774,0.173623152432276,0.3,0.24,0.175,0.175,0.1,0.2,0.125,0.125,0.1,0.16,0.1,0.1,0,0.16,0.1,0.1,0,0.12,0.075,0.075
"1626187","Michael Frazier II",18,30,30,30,0,0,0,0,0,0,0,0,0.208333333333333,0.242424242424242,0.242424242424242,0.242424242424242,0.625,0.642857142857143,0.642857142857143,0.642857142857143,0.140133061944082,0.122008008692794,0.122008008692794,0.122008008692794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626188","Quinn Cook",52,79,208,501,0,0,1,2,0,0,0.02,0.02,0.428571428571429,0.428571428571429,0.435483870967742,0.452272727272727,1,0.875,0.833333333333333,0.848484848484849,0.216832947068616,0.219613338349204,0.231106554680036,0.206266283121662,0.2,0.08,0.0689655172413793,0.0689655172413793,0,0,0.0344827586206897,0.0344827586206897,0,0,0.0689655172413793,0.0689655172413793,0,0,0,0,0,0,0,0
"1626191","Chris McCullough",18,56,171,194,0,0,4,4,0,0,0.08,0.0677966101694915,0.5,0.458333333333333,0.435897435897436,0.426229508196721,0.666666666666667,0.611111111111111,0.525,0.547619047619048,0.237784344864691,0.230496301072923,0.1898128650417,0.182602908962855,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0
"1626192","Pat Connaughton",68,200,407,934,0,0,5,19,0,0,0.1,0.19,0.30379746835443,0.391304347826087,0.404011461318052,0.446549391069012,0.714285714285714,0.857142857142857,0.878787878787879,0.849315068493151,0.18207817134036,0.149912691817596,0.142064943537829,0.138536848777083,0.4,0.24,0.194444444444444,0.194444444444444,0.3,0.24,0.222222222222222,0.222222222222222,0.3,0.28,0.222222222222222,0.222222222222222,0.3,0.12,0.111111111111111,0.111111111111111,0.3,0.12,0.111111111111111,0.111111111111111
"1626195","Willy Hernangomez",50,189,403,819,0,2,8,20,0,0.08,0.16,0.2,0.5,0.485294117647059,0.48993288590604,0.531879194630873,0.818181818181818,0.835820895522388,0.789855072463768,0.75,0.2391280872818,0.236343086522399,0.225812023772381,0.203305364456378,0.2,0.2,0.130434782608696,0.130434782608696,0.4,0.24,0.217391304347826,0.217391304347826,0.2,0.24,0.217391304347826,0.217391304347826,0.2,0.12,0.0869565217391304,0.0869565217391304,0.1,0.08,0.0652173913043478,0.0652173913043478
"1626196","Josh Richardson",96,266,519,999,0,3,9,14,0,0.12,0.18,0.14,0.357894736842105,0.401785714285714,0.41588785046729,0.429268292682927,0.866666666666667,0.869565217391304,0.903614457831325,0.89375,0.220253148259338,0.202319704444409,0.191758616147128,0.18580045096053,0.2,0.24,0.22,0.2,0.1,0.24,0.2,0.22,0.1,0.36,0.26,0.23,0.1,0.12,0.1,0.12,0.1,0.12,0.1,0.11
"1626199","Darrun Hilliard",13,55,140,295,0,0,1,3,0,0,0.02,0.032967032967033,0.333333333333333,0.428571428571429,0.366197183098592,0.376811594202899,1,0.909090909090909,0.774193548387097,0.746666666666667,0.121056963881988,0.15838802584985,0.180970936661037,0.186134884960372,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0
"1626202","Joe Young",34,88,194,306,0,1,1,1,0,0.04,0.02,0.01,0.351351351351351,0.380434782608696,0.423728813559322,0.388888888888889,1,0.8,0.8,0.760869565217391,0.216208516934339,0.161905982107472,0.17638100043824,0.209731766195297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1626203","Treveon Graham",45,83,212,444,0,0,15,41,0,0,0.3,0.41,0.425,0.386666666666667,0.370731707317073,0.344298245614035,0.272727272727273,0.523809523809524,0.591836734693878,0.659090909090909,0.145185034932267,0.132935593068413,0.129092947083364,0.12619694953727,0,0.04,0.0227272727272727,0.0227272727272727,0,0.12,0.0681818181818182,0.0681818181818182,0,0.12,0.0681818181818182,0.0681818181818182,0,0.08,0.0454545454545455,0.0454545454545455,0,0.12,0.0681818181818182,0.0681818181818182
"1626204","Larry Nance Jr.",88,242,440,808,0,0,9,26,0,0,0.18,0.26,0.660714285714286,0.658064516129032,0.605960264900662,0.544554455445545,0.769230769230769,0.805555555555556,0.8125,0.701492537313433,0.135521100707265,0.145972456360866,0.137591340631857,0.139174242792222,0.1,0.12,0.14,0.11,0.1,0.2,0.2,0.18,0.1,0.12,0.14,0.15,0,0.08,0.1,0.06,0,0.04,0.06,0.05
"1626205","Vincent Hunter",6,6,6,6,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,NA,NA,NA,NA,0.385332359417688,0.385332359417688,0.385332359417688,0.385332359417688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626208","Keifer Sykes",50,110,180,180,1,6,11,11,0.1,0.24,0.34375,0.34375,0.4,0.333333333333333,0.363157894736842,0.363157894736842,1,0.875,0.882352941176471,0.882352941176471,0.154277968076008,0.174817506768882,0.174549131329442,0.174549131329442,0.3,0.363636363636364,0.363636363636364,0.363636363636364,0.2,0.181818181818182,0.181818181818182,0.181818181818182,0.3,0.272727272727273,0.272727272727273,0.272727272727273,0.1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.2,0.181818181818182,0.181818181818182,0.181818181818182
"1626209","Mario Hezonja",49,132,233,652,0,0,2,26,0,0,0.04,0.26,0.375,0.458715596330275,0.444444444444444,0.423423423423423,0.8,0.75,0.818181818181818,0.815286624203822,0.167901218595563,0.154300821907629,0.144856600687944,0.172511117998086,0.1,0.08,0.12,0.130434782608696,0.1,0.16,0.16,0.188405797101449,0.1,0.16,0.16,0.188405797101449,0.1,0.08,0.04,0.0434782608695652,0.1,0.08,0.04,0.0434782608695652
"1626210","Alan Williams",38,186,348,413,0,0,0,0,0,0,0,0,0.483870967741935,0.460526315789474,0.5,0.506211180124224,0.615384615384615,0.647887323943662,0.63716814159292,0.62589928057554,0.196258234696164,0.206506319176585,0.209504854140165,0.206821315957666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626214","Bryce Dejean-Jones",62,79,79,79,10,11,11,11,1,0.785714285714286,0.785714285714286,0.785714285714286,0.4,0.405797101449275,0.405797101449275,0.405797101449275,0.666666666666667,0.523809523809524,0.523809523809524,0.523809523809524,0.134753283687593,0.140603037413509,0.140603037413509,0.140603037413509,0,0,0,0,0.1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.1,0.0909090909090909,0.0909090909090909,0.0909090909090909
"1626220","Royce O'Neale",81,234,392,784,10,25,50,100,1,1,1,1,0.36986301369863,0.373271889400922,0.363395225464191,0.422664624808576,0.545454545454545,0.608695652173913,0.722222222222222,0.773333333333333,0.127239372259809,0.13794343966744,0.123849182293557,0.10985953310458,0,0.24,0.12,0.13,0,0.08,0.06,0.09,0.1,0.12,0.08,0.1,0,0.04,0.02,0.05,0,0.04,0.02,0.05
"1626224","Cedi Osman",85,216,479,1047,0,0,0,9,0,0,0,0.09,0.386363636363636,0.430851063829787,0.443569553805774,0.43205574912892,0.6,0.647058823529412,0.714285714285714,0.69060773480663,0.173245246975578,0.17328746971773,0.192557002763162,0.202696005282303,0.3,0.28,0.26,0.25,0.4,0.2,0.18,0.2,0.4,0.2,0.2,0.21,0.2,0.12,0.1,0.11,0.2,0.12,0.1,0.11
"1626242","Luis Montero",8,22,22,22,0,0,0,0,0,0,0,0,0.428571428571429,0.347826086956522,0.347826086956522,0.347826086956522,NA,0.75,0.75,0.75,0.180367567458372,0.237755146208594,0.237755146208594,0.237755146208594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626245","Cristiano Felicio",11,47,176,349,0,0,0,0,0,0,0,0,0.444444444444444,0.607142857142857,0.566666666666667,0.552845528455285,0.5,0.619047619047619,0.677966101694915,0.6875,0.12917222430985,0.100174784040047,0.111186528192519,0.125390117989323,0,0.2,0.2,0.2,0.2,0.25,0.25,0.25,0.2,0.2,0.2,0.2,0.1,0.15,0.15,0.15,0.1,0.1,0.1,0.1
"1626246","Boban Marjanovic",21,78,221,523,0,0,4,10,0,0,0.08,0.1,0.538461538461538,0.53448275862069,0.554140127388535,0.555555555555556,0.777777777777778,0.714285714285714,0.75,0.767241379310345,0.244071767615797,0.299225647314985,0.272246523247174,0.2639004603612,0.3,0.2,0.214285714285714,0.214285714285714,0.3,0.2,0.25,0.25,0.4,0.24,0.25,0.25,0.1,0.04,0.0714285714285714,0.0714285714285714,0.1,0.04,0.0714285714285714,0.0714285714285714
"1626251","Duje Dukan",6,6,6,6,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,NA,NA,NA,NA,0.166841541319235,0.166841541319235,0.166841541319235,0.166841541319235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626253","Axel Toupane",17,65,106,106,1,1,1,1,0.1,0.04,0.027027027027027,0.027027027027027,0.384615384615385,0.450980392156863,0.382978723404255,0.382978723404255,0.714285714285714,0.705882352941177,0.75,0.75,0.111342515827499,0.109607734181358,0.113429136003099,0.113429136003099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1626254","Maurice Ndour",52,77,98,98,4,4,4,4,0.4,0.16,0.125,0.125,0.456521739130435,0.428571428571429,0.453488372093023,0.453488372093023,0.625,0.727272727272727,0.730769230769231,0.730769230769231,0.147599330124226,0.152173088878736,0.14510441749545,0.14510441749545,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
"1626257","Salah Mejri",87,120,193,368,0,4,4,5,0,0.16,0.08,0.05,0.53968253968254,0.474747474747475,0.510204081632653,0.580392156862745,0.526315789473684,0.576923076923077,0.666666666666667,0.588235294117647,0.207706837069605,0.167331221606042,0.155981936347115,0.139774801694287,0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0,0.173913043478261,0.173913043478261,0.173913043478261,0,0.173913043478261,0.173913043478261,0.173913043478261,0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0,0.0434782608695652,0.0434782608695652,0.0434782608695652
"1626259","Malcolm Miller",20,33,81,119,0,0,2,5,0,0,0.04,0.078125,0.538461538461538,0.392857142857143,0.393939393939394,0.414893617021277,1,0.375,0.5625,0.65,0.107889969632583,0.1017718483545,0.128202769591909,0.127205609645611,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1626262","Coty Clarke",6,6,6,6,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,NA,NA,NA,NA,0.370631553765375,0.370631553765375,0.370631553765375,0.370631553765375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626266","JJ O'Brien",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0.0779521114195512,0.0779521114195512,0.0779521114195512,0.0779521114195512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626273","Marcelo Huertas",26,69,229,300,0,1,1,1,0,0.04,0.02,0.0131578947368421,0.333333333333333,0.350649350649351,0.412556053811659,0.409395973154362,0.571428571428571,0.578947368421053,0.761904761904762,0.782608695652174,0.184789971602399,0.161637022876138,0.169610130830989,0.165846089308889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1626296","Jordan Sibert",3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,0.0933747392554451,0.0933747392554451,0.0933747392554451,0.0933747392554451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626643","Jacob Pullen",2,2,2,2,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,NA,NA,NA,NA,0.209307057976117,0.209307057976117,0.209307057976117,0.209307057976117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626780","Jonathan Gibson",39,140,140,140,0,0,0,0,0,0,0,0,0.483870967741935,0.415254237288136,0.415254237288136,0.415254237288136,1,0.724137931034483,0.724137931034483,0.724137931034483,0.253939833970732,0.268014589192246,0.268014589192246,0.268014589192246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1627098","Malcolm Delaney",77,169,315,577,1,1,2,5,0.1,0.04,0.04,0.05,0.39622641509434,0.380281690140845,0.390804597701149,0.379047619047619,0.851851851851852,0.840909090909091,0.829268292682927,0.779310344827586,0.182046033071272,0.183125048712664,0.171330141718978,0.173052132366775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1627215","Walt Lemon Jr.",103,103,103,103,3,3,3,3,0.3,0.272727272727273,0.272727272727273,0.272727272727273,0.45,0.436893203883495,0.436893203883495,0.436893203883495,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.260762554407971,0.259753595781683,0.259753595781683,0.259753595781683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1627293","Alex Stepheson",22,22,22,22,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.18747065742226,0.18747065742226,0.18747065742226,0.18747065742226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1627362","Briante Weber",35,74,143,143,0,0,4,4,0,0,0.0851063829787234,0.0851063829787234,0.424242424242424,0.397058823529412,0.405594405594406,0.405594405594406,0.75,0.75,0.733333333333333,0.733333333333333,0.119872416744525,0.126971655738696,0.134907897640378,0.134907897640378,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1627395","Julian Washburn",30,40,40,40,1,3,3,3,0.1,0.166666666666667,0.166666666666667,0.166666666666667,0.464285714285714,0.333333333333333,0.333333333333333,0.333333333333333,NA,0.75,0.75,0.75,0.103592960989127,0.0979821685845816,0.0979821685845816,0.0979821685845816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1627732","Ben Simmons",103,217,517,1325,7,20,45,95,0.7,0.8,0.9,0.95,0.741935483870968,0.613333333333333,0.59228650137741,0.571428571428571,0.611111111111111,0.423076923076923,0.462765957446808,0.580508474576271,0.158556312430049,0.147290984154161,0.164330057457965,0.1940622054294,0.5,0.36,0.3,0.28,0.3,0.4,0.38,0.33,0.3,0.4,0.36,0.31,0.3,0.24,0.24,0.19,0.3,0.24,0.22,0.17
"1627733","Dragan Bender",81,196,311,614,3,12,30,64,0.3,0.48,0.6,0.64,0.430555555555556,0.45679012345679,0.454545454545455,0.426966292134831,0.727272727272727,0.641025641025641,0.590163934426229,0.663265306122449,0.202511178421005,0.162348033805507,0.145110019249575,0.135684693364426,0.4,0.16,0.14,0.164179104477612,0.4,0.16,0.16,0.164179104477612,0.4,0.16,0.16,0.164179104477612,0.3,0.12,0.08,0.0746268656716418,0.3,0.12,0.08,0.0746268656716418
